Timestamp,I_Pump_Down,I_Pump_Up,O_PumpUpDown,O_ValvePumpCloseOpen,PumpStrokes
1529500311089,1,0,1,0,3
1529500311189,1,0,1,0,3
1529500311290,1,0,1,0,3
1529500311390,1,0,1,0,3
1529500311490,1,0,1,0,3
1529500311590,1,0,1,0,3
1529500311690,1,0,1,0,3
1529500311792,1,0,1,0,3
1529500311893,1,0,1,0,3
1529500311993,1,0,1,0,3
1529500312093,1,0,1,0,3
1529500312193,1,0,1,0,3
1529500312293,1,0,1,0,3
1529500312393,1,0,1,0,3
1529500312494,1,0,1,0,3
1529500312594,1,0,1,0,3
1529500312694,1,0,1,0,3
1529500312794,1,0,1,0,3
1529500312894,1,0,1,0,3
1529500312994,1,0,1,0,3
1529500313095,1,0,1,0,3
1529500313195,1,0,1,0,3
1529500313295,1,0,1,0,3
1529500313395,1,0,1,0,3
1529500313495,1,0,1,0,3
1529500313596,1,0,1,0,3
1529500313696,1,0,1,0,3
1529500313796,1,0,1,0,3
1529500313896,1,0,1,0,3
1529500313996,1,0,1,0,3
1529500314096,1,0,1,0,3
1529500314197,1,0,1,0,3
1529500314297,1,0,1,0,3
1529500314397,1,0,1,0,3
1529500314497,1,0,1,0,3
1529500314597,1,0,1,0,3
1529500314698,1,0,1,0,3
1529500314798,1,0,1,0,3
1529500314898,1,0,1,0,3
1529500314998,1,0,1,0,3
1529500315098,1,0,1,0,3
1529500315198,1,0,1,0,3
1529500315299,1,0,1,0,3
1529500315399,1,0,1,0,3
1529500315499,1,0,1,0,3
1529500315599,1,0,1,0,3
1529500315699,1,0,1,0,3
1529500315800,1,0,1,0,3
1529500315900,1,0,1,0,3
1529500316000,1,0,1,0,3
1529500316100,1,0,1,0,3
1529500316200,1,0,1,0,3
1529500316300,1,0,1,0,3
1529500316401,1,0,1,0,3
1529500316501,1,0,1,0,3
1529500316601,1,0,1,0,3
1529500316701,1,0,1,0,3
1529500316801,1,0,1,0,3
1529500316902,1,0,1,0,3
1529500317002,1,0,1,0,3
1529500317102,1,0,1,0,3
1529500317202,1,0,1,0,3
1529500317302,1,0,1,0,3
1529500317403,1,0,1,0,3
1529500317503,1,0,1,0,3
1529500317603,1,0,1,0,3
1529500317703,1,0,1,0,3
1529500317803,1,0,1,0,3
1529500317903,1,0,1,0,3
1529500318004,1,0,1,0,3
1529500318104,1,0,1,0,3
1529500318204,1,0,1,0,3
1529500318304,1,0,1,0,3
1529500318404,1,0,1,0,3
1529500318505,1,0,1,0,3
1529500318605,1,0,1,0,3
1529500318705,1,0,1,0,3
1529500318805,1,0,1,0,3
1529500318905,1,0,1,0,3
1529500319005,1,0,1,0,3
1529500319106,1,0,1,0,3
1529500319206,1,0,1,0,3
1529500319306,1,0,1,0,3
1529500319406,1,0,1,0,3
1529500319506,1,0,1,0,3
1529500319607,1,0,1,0,3
1529500319707,1,0,1,0,3
1529500319807,1,0,1,0,3
1529500319907,1,0,1,0,3
1529500320007,1,0,1,0,3
1529500320107,1,0,1,0,3
1529500320208,1,0,1,0,3
1529500320308,1,0,1,0,3
1529500320408,1,0,1,0,3
1529500320508,1,0,1,0,3
1529500320608,1,0,1,0,3
1529500320709,1,0,1,0,3
1529500320809,1,0,1,0,3
1529500320909,1,0,1,0,3
1529500321009,1,0,1,0,3
1529500321109,1,0,1,0,3
1529500321209,1,0,1,0,3
1529500321310,1,0,1,0,3
1529500321410,1,0,1,0,3
1529500321510,1,0,1,0,3
1529500321610,1,0,1,0,3
1529500321710,1,0,1,0,3
1529500321811,1,0,1,0,3
1529500321911,1,0,1,0,3
1529500322011,1,0,1,0,3
1529500322111,1,0,1,0,3
1529500322211,1,0,1,0,3
1529500322311,1,0,1,0,3
1529500322412,1,0,1,0,3
1529500322512,1,0,1,0,3
1529500322612,1,0,1,0,3
1529500322712,1,0,1,0,3
1529500322812,1,0,1,0,3
1529500322913,1,0,1,0,3
1529500323013,1,0,1,0,3
1529500323113,1,0,1,0,3
1529500323213,1,0,1,0,3
1529500323313,1,0,1,0,3
1529500323413,1,0,1,0,3
1529500323514,1,0,1,0,3
1529500323614,1,0,1,0,3
1529500323715,1,0,1,0,3
1529500323815,1,0,1,0,3
1529500323915,1,0,1,0,3
1529500324016,1,0,1,0,3
1529500324116,1,0,1,0,3
1529500324216,1,0,1,0,3
1529500324316,1,0,1,0,3
1529500324416,1,0,1,0,3
1529500324517,1,0,1,0,3
1529500324617,1,0,1,0,3
1529500324717,1,0,1,0,3
1529500324817,1,0,1,0,3
1529500324917,1,0,1,0,3
1529500325017,1,0,1,0,3
1529500325118,1,0,1,0,3
1529500325218,1,0,1,0,3
1529500325318,1,0,1,0,3
1529500325418,1,0,1,0,3
1529500325518,1,0,1,0,3
1529500325619,1,0,1,0,3
1529500325719,1,0,1,0,3
1529500325819,1,0,1,0,3
1529500325919,1,0,1,0,3
1529500326019,1,0,1,0,3
1529500326120,1,0,1,0,3
1529500326220,1,0,1,0,3
1529500326320,1,0,1,0,3
1529500326420,1,0,1,0,3
1529500326520,1,0,1,0,3
1529500326621,1,0,1,0,3
1529500326721,1,0,1,0,3
1529500326821,1,0,1,0,3
1529500326921,1,0,1,0,3
1529500327021,1,0,1,0,3
1529500327121,1,0,1,0,3
1529500327222,1,0,1,0,3
1529500327322,1,0,1,0,3
1529500327422,1,0,1,0,3
1529500327522,1,0,1,0,3
1529500327622,1,0,1,0,3
1529500327723,1,0,1,0,3
1529500327823,1,0,1,0,3
1529500327923,1,0,1,0,3
1529500328023,1,0,1,0,3
1529500328123,1,0,1,0,3
1529500328223,1,0,1,0,3
1529500328324,1,0,1,0,3
1529500328424,1,0,1,0,3
1529500328524,1,0,1,0,3
1529500328624,1,0,1,0,3
1529500328724,1,0,1,0,3
1529500328825,1,0,1,0,3
1529500328925,1,0,1,0,3
1529500329025,1,0,1,0,3
1529500329125,1,0,1,0,3
1529500329225,1,0,1,0,3
1529500329325,1,0,1,0,3
1529500329427,1,0,1,0,3
1529500329527,1,0,1,0,3
1529500329628,1,0,1,0,3
1529500329728,1,0,1,0,3
1529500329828,1,0,1,0,3
1529500329929,1,0,1,0,3
1529500330029,1,0,1,0,3
1529500330129,1,0,1,0,3
1529500330229,1,0,1,0,3
1529500330329,1,0,1,0,3
1529500330429,1,0,1,0,3
1529500330530,1,0,1,0,3
1529500330630,1,0,1,0,3
1529500330730,1,0,1,0,3
1529500330830,1,0,1,0,3
1529500330930,1,0,1,0,3
1529500331031,1,0,1,0,3
1529500331131,1,0,1,0,3
1529500331231,1,0,1,0,3
1529500331331,1,0,1,0,3
1529500331431,1,0,1,0,3
1529500331531,1,0,1,0,3
1529500331632,1,0,1,0,3
1529500331732,1,0,1,0,3
1529500331832,1,0,1,0,3
1529500331932,1,0,1,0,3
1529500332032,1,0,1,0,3
1529500332133,1,0,1,0,3
1529500332233,1,0,1,0,3
1529500332333,1,0,1,0,3
1529500332433,1,0,1,0,3
1529500332533,1,0,1,0,3
1529500332633,1,0,1,0,3
1529500332734,1,0,1,0,3
1529500332834,1,0,1,0,3
1529500332934,1,0,1,0,3
1529500333034,1,0,1,0,3
1529500333134,1,0,1,0,3
1529500333235,1,0,1,0,3
1529500333335,1,0,1,0,3
1529500333435,1,0,1,0,3
1529500333535,1,0,1,0,3
1529500333635,1,0,1,0,3
1529500333736,1,0,1,0,3
1529500333836,1,0,1,0,3
1529500333936,1,0,1,0,3
1529500334036,1,0,1,0,3
1529500334136,1,0,1,0,3
1529500334236,1,0,1,0,3
1529500334337,1,0,1,0,3
1529500334437,1,0,1,0,3
1529500334537,1,0,1,0,3
1529500334637,1,0,1,0,3
1529500334737,1,0,1,0,3
1529500334838,1,0,1,0,3
1529500334938,1,0,1,0,3
1529500335038,1,0,1,0,3
1529500335138,1,0,1,0,3
1529500335238,1,0,1,0,3
1529500335339,1,0,1,0,3
1529500335439,1,0,1,0,3
1529500335540,1,0,1,0,3
1529500335641,1,0,1,0,3
1529500335741,1,0,1,0,3
1529500335844,1,0,1,0,3
1529500335945,1,0,1,0,3
1529500336046,1,0,1,0,3
1529500336146,1,0,1,0,3
1529500336246,1,0,1,0,3
1529500336346,1,0,1,0,3
1529500336446,1,0,1,0,3
1529500336547,1,0,1,0,3
1529500336647,1,0,1,0,3
1529500336747,1,0,1,0,3
1529500336847,1,0,1,0,3
1529500336947,1,0,1,0,3
1529500337048,1,0,1,0,3
1529500337148,1,0,1,0,3
1529500337248,1,0,1,0,3
1529500337348,1,0,1,0,3
1529500337448,1,0,1,0,3
1529500337548,1,0,1,0,3
1529500337649,1,0,1,0,3
1529500337749,1,0,1,0,3
1529500337849,1,0,1,0,3
1529500337949,1,0,1,0,3
1529500338049,1,0,1,0,3
1529500338150,1,0,1,0,3
1529500338250,1,0,1,0,3
1529500338350,1,0,1,0,3
1529500338450,1,0,1,0,3
1529500338550,1,0,1,0,3
1529500338650,1,0,1,0,3
1529500338751,1,0,1,0,3
1529500338851,1,0,1,0,3
1529500338951,1,0,1,0,3
1529500339051,1,0,1,0,3
1529500339151,1,0,1,0,3
1529500339252,1,0,1,0,3
1529500339352,1,0,1,0,3
1529500339452,1,0,1,0,3
1529500339552,1,0,1,0,3
1529500339652,1,0,1,0,3
1529500339752,1,0,1,0,3
1529500339853,1,0,1,0,3
1529500339953,1,0,1,0,3
1529500340053,1,0,1,0,3
1529500340153,1,0,1,0,3
1529500340253,1,0,1,0,3
1529500340355,1,0,1,0,3
1529500340455,1,0,1,0,3
1529500340555,1,0,1,0,3
1529500340655,1,0,1,0,3
1529500340755,1,0,1,0,3
1529500340856,1,0,1,0,3
1529500340956,1,0,1,0,3
1529500341056,1,0,1,0,3
1529500341156,1,0,1,0,3
1529500341256,1,0,1,0,3
1529500341356,1,0,1,0,3
1529500341457,1,0,1,0,3
1529500341557,1,0,1,0,3
1529500341657,1,0,1,0,3
1529500341757,1,0,1,0,3
1529500341857,1,0,1,0,3
1529500341957,1,0,1,0,3
1529500342058,1,0,1,0,3
1529500342158,1,0,1,0,3
1529500342258,1,0,1,0,3
1529500342358,1,0,1,0,3
1529500342458,1,0,1,0,3
1529500342559,1,0,1,0,3
1529500342659,1,0,1,0,3
1529500342759,1,0,1,0,3
1529500342859,1,0,1,0,3
1529500342959,1,0,1,0,3
1529500343059,1,0,1,0,3
1529500343160,1,0,1,0,3
1529500343260,1,0,1,0,3
1529500343360,1,0,1,0,3
1529500343460,1,0,1,0,3
1529500343560,1,0,1,0,3
1529500343661,1,0,1,0,3
1529500343761,1,0,1,0,3
1529500343861,1,0,1,0,3
1529500343961,1,0,1,0,3
1529500344061,1,0,1,0,3
1529500344161,1,0,1,0,3
1529500344262,1,0,1,0,3
1529500344362,1,0,1,0,3
1529500344462,1,0,1,0,3
1529500344562,1,0,1,0,3
1529500344662,1,0,1,0,3
1529500344763,1,0,1,0,3
1529500344863,1,0,1,0,3
1529500344963,1,0,1,0,3
1529500345063,1,0,1,0,3
1529500345163,1,0,1,0,3
1529500345263,1,0,1,0,3
1529500345364,1,0,1,0,3
1529500345464,1,0,1,0,3
1529500345564,1,0,1,0,3
1529500345664,1,0,1,0,3
1529500345764,1,0,1,0,3
1529500345865,1,0,1,0,3
1529500345965,1,0,1,0,3
1529500346065,1,0,1,0,3
1529500346165,1,0,1,0,3
1529500346265,1,0,1,0,3
1529500346365,1,0,1,0,3
1529500346466,1,0,1,0,3
1529500346566,1,0,1,0,3
1529500346666,1,0,1,0,3
1529500346766,1,0,1,0,3
1529500346866,1,0,1,0,3
1529500346967,1,0,1,0,3
1529500347067,1,0,1,0,3
1529500347167,1,0,1,0,3
1529500347267,1,0,1,0,3
1529500347367,1,0,1,0,3
1529500347467,1,0,1,0,3
1529500347568,1,0,1,0,3
1529500347668,1,0,1,0,3
1529500347768,1,0,1,0,3
1529500347868,1,0,1,0,3
1529500347968,1,0,1,0,3
1529500348068,1,0,1,0,3
1529500348169,1,0,1,0,3
1529500348269,1,0,1,0,3
1529500348369,1,0,1,0,3
1529500348470,1,0,1,0,3
1529500348570,1,0,1,0,3
1529500348671,1,0,1,0,3
1529500348771,1,0,1,0,3
