Timestamp,O_PortionerForward,O_PortionerReverse,O_PortionerSlow,Portions
1529500286298,0,0,0,4
1529500286398,0,0,0,4
1529500286498,0,0,0,4
1529500286598,0,0,0,4
1529500286698,0,0,0,4
1529500286799,0,0,0,4
1529500286899,0,0,0,4
1529500286999,0,0,0,4
1529500287099,0,0,0,4
1529500287199,0,0,0,4
1529500287300,0,0,0,4
1529500287400,0,0,0,4
1529500287500,0,0,0,4
1529500287600,0,0,0,4
1529500287700,0,0,0,4
1529500287801,0,0,0,4
1529500287901,0,0,0,4
1529500288001,0,0,0,4
1529500288101,0,0,0,4
1529500288201,0,0,0,4
1529500288301,0,0,0,4
1529500288402,0,0,0,4
1529500288502,0,0,0,4
1529500288602,0,0,0,4
1529500288702,0,0,0,4
1529500288802,0,0,0,4
1529500288902,0,0,0,4
1529500289003,0,0,0,4
1529500289103,0,0,0,4
1529500289203,0,0,0,4
1529500289303,0,0,0,4
1529500289403,0,0,0,4
1529500289504,0,0,0,4
1529500289604,0,0,0,4
1529500289704,0,0,0,4
1529500289804,0,0,0,4
1529500289904,0,0,0,4
1529500290005,0,0,0,4
1529500290105,0,0,0,4
1529500290205,0,0,0,4
1529500290305,0,0,0,4
1529500290405,0,0,0,4
1529500290505,0,0,0,4
1529500290606,0,0,0,4
1529500290706,0,0,0,4
1529500290806,0,0,0,4
1529500290906,0,0,0,4
1529500291006,0,0,0,4
1529500291107,0,0,0,4
1529500291207,0,0,0,4
1529500291307,0,0,0,4
1529500291407,0,0,0,4
1529500291508,0,0,0,4
1529500291608,0,0,0,4
1529500291709,0,0,0,4
1529500291809,0,0,0,4
1529500291909,0,0,0,4
1529500292009,0,0,0,4
1529500292109,0,0,0,4
1529500292209,0,0,0,4
1529500292310,0,0,0,4
1529500292410,0,0,0,4
1529500292510,0,0,0,4
1529500292610,0,0,0,4
1529500292710,0,0,0,4
1529500292811,0,0,0,4
1529500292911,0,0,0,4
1529500293011,0,0,0,4
1529500293111,0,0,0,4
1529500293211,0,0,0,4
1529500293312,0,0,0,4
1529500293412,0,0,0,4
1529500293512,0,0,0,4
1529500293612,0,0,0,4
1529500293712,0,0,0,4
1529500293813,0,0,0,4
1529500293913,0,0,0,4
1529500294013,0,0,0,4
1529500294113,0,0,0,4
1529500294213,0,0,0,4
1529500294313,0,0,0,4
1529500294414,0,0,0,4
1529500294514,0,0,0,4
1529500294614,0,0,0,4
1529500294714,0,0,0,4
1529500294814,0,0,0,4
1529500294915,0,0,0,4
1529500295015,0,0,0,4
1529500295115,0,0,0,4
1529500295215,0,0,0,4
1529500295315,0,0,0,4
1529500295416,0,0,0,4
1529500295516,0,0,0,4
1529500295616,0,0,0,4
1529500295716,0,0,0,4
1529500295816,0,0,0,4
1529500295916,0,0,0,4
1529500296017,0,0,0,4
1529500296117,0,0,0,4
1529500296217,0,0,0,4
1529500296317,0,0,0,4
1529500296417,0,0,0,4
1529500296517,0,0,0,4
1529500296618,0,0,0,4
1529500296718,0,0,0,4
1529500296818,0,0,0,4
1529500296918,0,0,0,4
1529500297018,0,0,0,4
1529500297119,0,0,0,4
1529500297219,0,0,0,4
1529500297319,0,0,0,4
1529500297420,0,0,0,4
1529500297521,0,0,0,4
1529500297622,0,0,0,4
1529500297722,0,0,0,4
1529500297822,0,0,0,4
1529500297922,0,0,0,4
1529500298022,0,0,0,4
1529500298122,0,0,0,4
1529500298223,0,0,0,4
1529500298323,0,0,0,4
1529500298423,0,0,0,4
1529500298523,0,0,0,4
1529500298623,0,0,0,4
1529500298724,0,0,0,4
1529500298824,0,0,0,4
1529500298924,0,0,0,4
1529500299024,0,0,0,4
1529500299124,0,0,0,4
1529500299225,0,0,0,4
1529500299325,0,0,0,4
1529500299425,0,0,0,4
1529500299525,0,0,0,4
1529500299625,0,0,0,4
1529500299726,0,0,0,4
1529500299826,0,0,0,4
1529500299926,0,0,0,4
1529500300026,0,0,0,4
1529500300126,0,0,0,4
1529500300227,0,0,0,4
1529500300327,0,0,0,4
1529500300427,0,0,0,4
1529500300527,0,0,0,4
1529500300627,0,0,0,4
1529500300727,0,0,0,4
1529500300828,0,0,0,4
1529500300928,0,0,0,4
1529500301028,0,0,0,4
1529500301128,0,0,0,4
1529500301228,0,0,0,4
1529500301328,0,0,0,4
1529500301429,0,0,0,4
1529500301529,0,0,0,4
1529500301629,0,0,0,4
1529500301729,0,0,0,4
1529500301829,0,0,0,4
1529500301930,0,0,0,4
1529500302030,0,0,0,4
1529500302130,0,0,0,4
1529500302230,0,0,0,4
1529500302330,0,0,0,4
1529500302431,0,0,0,4
1529500302531,0,0,0,4
1529500302631,0,0,0,4
1529500302731,0,0,0,4
1529500302831,0,0,0,4
1529500302932,0,0,0,4
1529500303032,0,0,0,4
1529500303132,0,0,0,4
1529500303233,0,0,0,4
1529500303333,0,0,0,4
1529500303433,0,0,0,4
1529500303534,0,0,0,4
1529500303634,0,0,0,4
1529500303734,0,0,0,4
1529500303834,0,0,0,4
1529500303934,0,0,0,4
1529500304035,0,0,0,4
1529500304135,0,0,0,4
1529500304235,0,0,0,4
1529500304335,0,0,0,4
1529500304435,0,0,0,4
1529500304535,0,0,0,4
1529500304636,0,0,0,4
1529500304736,0,0,0,4
1529500304836,0,0,0,4
1529500304936,0,0,0,4
1529500305036,0,0,0,4
1529500305137,0,0,0,4
1529500305237,0,0,0,4
1529500305337,0,0,0,4
1529500305437,0,0,0,4
1529500305537,0,0,0,4
1529500305637,0,0,0,4
1529500305738,0,0,0,4
1529500305838,0,0,0,4
1529500305938,0,0,0,4
1529500306038,0,0,0,4
1529500306138,0,0,0,4
1529500306239,0,0,0,4
1529500306339,0,0,0,4
1529500306439,0,0,0,4
1529500306539,0,0,0,4
1529500306639,0,0,0,4
1529500306739,0,0,0,4
1529500306840,0,0,0,4
1529500306940,0,0,0,4
1529500307040,0,0,0,4
1529500307140,0,0,0,4
1529500307240,0,0,0,4
1529500307340,0,0,0,4
1529500307441,0,0,0,4
1529500307541,0,0,0,4
1529500307641,0,0,0,4
1529500307741,0,0,0,4
1529500307841,0,0,0,4
1529500307942,0,0,0,4
1529500308042,0,0,0,4
1529500308142,0,0,0,4
1529500308242,0,0,0,4
1529500308342,0,0,0,4
1529500308443,0,0,0,4
1529500308543,0,0,0,4
1529500308643,0,0,0,4
1529500308743,0,0,0,4
1529500308843,0,0,0,4
1529500308943,0,0,0,4
1529500309044,0,0,0,4
1529500309144,0,0,0,4
1529500309244,0,0,0,4
1529500309344,0,0,0,4
1529500309444,0,0,0,4
1529500309545,0,0,0,4
1529500309645,0,0,0,4
1529500309745,0,0,0,4
1529500309845,0,0,0,4
1529500309945,0,0,0,4
1529500310045,0,0,0,4
1529500310146,0,0,0,4
1529500310246,0,0,0,4
1529500310346,0,0,0,4
1529500310446,0,0,0,4
1529500310546,0,0,0,4
1529500310647,0,0,0,4
1529500310747,0,0,0,4
1529500310847,0,0,0,4
1529500310947,0,0,0,4
1529500311047,0,0,0,4
1529500311147,0,0,0,4
1529500311248,0,0,0,4
1529500311348,0,0,0,4
1529500311448,0,0,0,4
1529500311548,0,0,0,4
1529500311648,0,0,0,4
1529500311749,0,0,0,4
1529500311849,0,0,0,4
1529500311949,0,0,0,4
1529500312049,0,0,0,4
1529500312149,0,0,0,4
1529500312249,0,0,0,4
1529500312350,0,0,0,4
1529500312450,0,0,0,4
1529500312550,0,0,0,4
1529500312650,0,0,0,4
1529500312750,0,0,0,4
1529500312850,0,0,0,4
1529500312951,0,0,0,4
1529500313051,0,0,0,4
1529500313151,0,0,0,4
1529500313251,0,0,0,4
1529500313351,0,0,0,4
1529500313451,0,0,0,4
1529500313552,0,0,0,4
1529500313652,0,0,0,4
1529500313752,0,0,0,4
1529500313852,0,0,0,4
1529500313952,0,0,0,4
1529500314053,0,0,0,4
1529500314153,0,0,0,4
1529500314253,0,0,0,4
1529500314353,0,0,0,4
1529500314453,0,0,0,4
1529500314554,0,0,0,4
1529500314654,0,0,0,4
1529500314754,0,0,0,4
1529500314854,0,0,0,4
1529500314954,0,0,0,4
1529500315054,0,0,0,4
1529500315155,0,0,0,4
1529500315255,0,0,0,4
1529500315355,0,0,0,4
1529500315455,0,0,0,4
1529500315555,0,0,0,4
1529500315656,0,0,0,4
1529500315756,0,0,0,4
1529500315856,0,0,0,4
1529500315956,0,0,0,4
1529500316056,0,0,0,4
1529500316156,0,0,0,4
1529500316257,0,0,0,4
1529500316357,0,0,0,4
1529500316457,0,0,0,4
1529500316557,0,0,0,4
1529500316657,0,0,0,4
1529500316758,0,0,0,4
1529500316858,0,0,0,4
1529500316958,0,0,0,4
1529500317058,0,0,0,4
1529500317158,0,0,0,4
1529500317259,0,0,0,4
1529500317359,0,0,0,4
1529500317459,0,0,0,4
1529500317559,0,0,0,4
1529500317659,0,0,0,4
1529500317759,0,0,0,4
1529500317860,0,0,0,4
1529500317960,0,0,0,4
1529500318060,0,0,0,4
1529500318160,0,0,0,4
1529500318260,0,0,0,4
1529500318360,0,0,0,4
1529500318461,0,0,0,4
1529500318561,0,0,0,4
1529500318661,0,0,0,4
1529500318761,0,0,0,4
1529500318861,0,0,0,4
1529500318962,0,0,0,4
1529500319062,0,0,0,4
1529500319162,0,0,0,4
1529500319262,0,0,0,4
1529500319362,0,0,0,4
1529500319463,0,0,0,4
1529500319563,0,0,0,4
1529500319663,0,0,0,4
1529500319763,0,0,0,4
1529500319863,0,0,0,4
1529500319963,0,0,0,4
1529500320064,0,0,0,4
1529500320164,0,0,0,4
1529500320264,0,0,0,4
1529500320364,0,0,0,4
1529500320464,0,0,0,4
1529500320565,0,0,0,4
1529500320665,0,0,0,4
1529500320765,0,0,0,4
1529500320865,0,0,0,4
1529500320965,0,0,0,4
1529500321065,0,0,0,4
1529500321166,0,0,0,4
1529500321266,0,0,0,4
1529500321366,0,0,0,4
1529500321466,0,0,0,4
1529500321566,0,0,0,4
1529500321667,0,0,0,4
1529500321767,0,0,0,4
1529500321867,0,0,0,4
1529500321967,0,0,0,4
1529500322067,0,0,0,4
1529500322167,0,0,0,4
1529500322268,0,0,0,4
1529500322368,0,0,0,4
1529500322468,0,0,0,4
1529500322568,0,0,0,4
1529500322668,0,0,0,4
1529500322769,0,0,0,4
1529500322869,0,0,0,4
1529500322969,0,0,0,4
1529500323069,0,0,0,4
1529500323169,0,0,0,4
1529500323269,0,0,0,4
1529500323370,0,0,0,4
1529500323470,0,0,0,4
1529500323570,0,0,0,4
1529500323670,0,0,0,4
1529500323770,0,0,0,4
1529500323871,0,0,0,4
1529500323971,0,0,0,4
1529500324071,0,0,0,4
1529500324171,0,0,0,4
1529500324271,0,0,0,4
1529500324372,0,0,0,4
1529500324472,0,0,0,4
1529500324572,0,0,0,4
1529500324672,0,0,0,4
1529500324772,0,0,0,4
1529500324872,0,0,0,4
1529500324973,0,0,0,4
1529500325073,0,0,0,4
1529500325173,0,0,0,4
1529500325273,0,0,0,4
1529500325373,0,0,0,4
1529500325474,0,0,0,4
1529500325574,0,0,0,4
1529500325674,0,0,0,4
1529500325774,0,0,0,4
1529500325874,0,0,0,4
1529500325975,0,0,0,4
1529500326075,0,0,0,4
1529500326175,0,0,0,4
1529500326275,0,0,0,4
1529500326375,0,0,0,4
1529500326475,0,0,0,4
1529500326576,0,0,0,4
1529500326676,0,0,0,4
1529500326776,0,0,0,4
1529500326876,0,0,0,4
1529500326976,0,0,0,4
1529500327077,0,0,0,4
1529500327178,0,0,0,4
1529500327278,0,0,0,4
1529500327378,0,0,0,4
1529500327478,0,0,0,4
1529500327579,0,0,0,4
1529500327679,0,0,0,4
1529500327779,0,0,0,4
1529500327879,0,0,0,4
1529500327979,0,0,0,4
1529500328079,0,0,0,4
1529500328180,0,0,0,4
1529500328280,0,0,0,4
1529500328380,0,0,0,4
1529500328480,0,0,0,4
1529500328580,0,0,0,4
1529500328681,0,0,0,4
1529500328781,0,0,0,4
1529500328881,0,0,0,4
1529500328981,0,0,0,4
1529500329081,0,0,0,4
1529500329181,0,0,0,4
1529500329282,0,0,0,4
1529500329382,0,0,0,4
1529500329482,0,0,0,4
1529500329582,0,0,0,4
1529500329682,0,0,0,4
1529500329783,0,0,0,4
1529500329883,0,0,0,4
1529500329983,0,0,0,4
1529500330083,0,0,0,4
1529500330183,0,0,0,4
1529500330283,0,0,0,4
1529500330384,0,0,0,4
1529500330484,0,0,0,4
1529500330584,0,0,0,4
1529500330684,0,0,0,4
1529500330784,0,0,0,4
1529500330884,0,0,0,4
1529500330985,0,0,0,4
1529500331085,0,0,0,4
1529500331185,0,0,0,4
1529500331285,0,0,0,4
1529500331385,0,0,0,4
1529500331486,0,0,0,4
1529500331586,0,0,0,4
1529500331686,0,0,0,4
1529500331786,0,0,0,4
1529500331886,0,0,0,4
1529500331986,0,0,0,4
1529500332087,0,0,0,4
1529500332187,0,0,0,4
1529500332287,0,0,0,4
1529500332387,0,0,0,4
1529500332487,0,0,0,4
1529500332588,0,0,0,4
1529500332688,0,0,0,4
1529500332788,0,0,0,4
1529500332889,0,0,0,4
1529500332989,0,0,0,4
1529500333090,0,0,0,4
1529500333190,0,0,0,4
1529500333290,0,0,0,4
1529500333390,0,0,0,4
1529500333490,0,0,0,4
1529500333590,0,0,0,4
1529500333691,0,0,0,4
1529500333791,0,0,0,4
1529500333891,0,0,0,4
1529500333991,0,0,0,4
1529500334091,0,0,0,4
1529500334192,0,0,0,4
1529500334292,0,0,0,4
1529500334392,0,0,0,4
1529500334492,0,0,0,4
1529500334592,0,0,0,4
1529500334693,0,0,0,4
1529500334793,0,0,0,4
1529500334893,0,0,0,4
1529500334993,0,0,0,4
1529500335093,0,0,0,4
1529500335193,0,0,0,4
1529500335294,0,0,0,4
1529500335394,0,0,0,4
1529500335494,0,0,0,4
1529500335594,0,0,0,4
1529500335694,0,0,0,4
1529500335795,0,0,0,4
1529500335895,0,0,0,4
1529500335995,0,0,0,4
1529500336095,0,0,0,4
1529500336195,0,0,0,4
1529500336295,0,0,0,4
1529500336396,0,0,0,4
1529500336496,0,0,0,4
1529500336596,0,0,0,4
1529500336696,0,0,0,4
1529500336796,0,0,0,4
1529500336896,0,0,0,4
1529500336997,0,0,0,4
1529500337097,0,0,0,4
1529500337197,0,0,0,4
1529500337297,0,0,0,4
1529500337397,0,0,0,4
1529500337498,0,0,0,4
1529500337598,0,0,0,4
1529500337698,0,0,0,4
1529500337798,0,0,0,4
1529500337898,0,0,0,4
1529500337999,0,0,0,4
1529500338099,0,0,0,4
1529500338199,0,0,0,4
1529500338299,0,0,0,4
1529500338399,0,0,0,4
1529500338499,0,0,0,4
1529500338600,0,0,0,4
1529500338700,0,0,0,4
1529500338800,0,0,0,4
1529500338900,0,0,0,4
1529500339000,0,0,0,4
1529500339102,0,0,0,4
1529500339203,0,0,0,4
1529500339304,0,0,0,4
1529500339404,0,0,0,4
1529500339504,0,0,0,4
1529500339604,0,0,0,4
1529500339705,0,0,0,4
1529500339805,0,0,0,4
1529500339905,0,0,0,4
1529500340005,0,0,0,4
1529500340105,0,0,0,4
1529500340206,0,0,0,4
1529500340306,0,0,0,4
1529500340406,0,0,0,4
1529500340506,0,0,0,4
1529500340606,0,0,0,4
1529500340706,0,0,0,4
1529500340807,0,0,0,4
1529500340907,0,0,0,4
1529500341007,0,0,0,4
1529500341107,0,0,0,4
1529500341207,0,0,0,4
1529500341308,0,0,0,4
1529500341408,0,0,0,4
1529500341508,0,0,0,4
1529500341608,0,0,0,4
1529500341708,0,0,0,4
1529500341809,0,0,0,4
1529500341909,0,0,0,4
1529500342009,0,0,0,4
1529500342109,0,0,0,4
1529500342209,0,0,0,4
1529500342309,0,0,0,4
1529500342410,0,0,0,4
1529500342510,0,0,0,4
1529500342610,0,0,0,4
1529500342710,0,0,0,4
1529500342810,0,0,0,4
1529500342910,0,0,0,4
1529500343011,0,0,0,4
1529500343111,0,0,0,4
1529500343211,0,0,0,4
1529500343311,0,0,0,4
1529500343411,0,0,0,4
1529500343512,0,0,0,4
1529500343612,0,0,0,4
1529500343712,0,0,0,4
1529500343812,0,0,0,4
1529500343912,0,0,0,4
1529500344012,0,0,0,4
1529500344113,0,0,0,4
1529500344213,0,0,0,4
1529500344313,0,0,0,4
1529500344413,0,0,0,4
1529500344513,0,0,0,4
1529500344614,0,0,0,4
1529500344714,0,0,0,4
1529500344814,0,0,0,4
1529500344914,0,0,0,4
1529500345014,0,0,0,4
1529500345114,0,0,0,4
1529500345215,0,0,0,4
1529500345315,0,0,0,4
1529500345416,0,0,0,4
1529500345516,0,0,0,4
1529500345616,0,0,0,4
1529500345717,0,0,0,4
1529500345817,0,0,0,4
1529500345917,0,0,0,4
1529500346017,0,0,0,4
1529500346117,0,0,0,4
1529500346217,0,0,0,4
1529500346318,0,0,0,4
1529500346418,0,0,0,4
1529500346518,0,0,0,4
1529500346618,0,0,0,4
1529500346718,0,0,0,4
1529500346819,0,0,0,4
1529500346919,0,0,0,4
1529500347019,0,0,0,4
1529500347119,0,0,0,4
1529500347219,0,0,0,4
1529500347319,0,0,0,4
1529500347420,0,0,0,4
1529500347520,0,0,0,4
1529500347620,0,0,0,4
1529500347720,0,0,0,4
1529500347820,0,0,0,4
1529500347920,0,0,0,4
1529500348021,0,0,0,4
1529500348121,0,0,0,4
1529500348221,0,0,0,4
1529500348321,0,0,0,4
1529500348421,0,0,0,4
1529500348521,0,0,0,4
1529500348622,0,0,0,4
1529500348722,0,0,0,4
1529500348822,0,0,0,4
1529500348922,0,0,0,4
1529500349022,0,0,0,4
1529500349123,0,0,0,4
1529500349223,0,0,0,4
1529500349323,0,0,0,4
1529500349423,0,0,0,4
1529500349523,0,0,0,4
1529500349623,0,0,0,4
1529500349724,0,0,0,4
1529500349824,0,0,0,4
1529500349924,0,0,0,4
1529500350024,0,0,0,4
1529500350124,0,0,0,4
1529500350225,0,0,0,4
1529500350325,0,0,0,4
1529500350425,0,0,0,4
1529500350525,0,0,0,4
1529500350625,0,0,0,4
1529500350726,0,0,0,4
1529500350826,0,0,0,4
1529500350926,0,0,0,4
1529500351026,0,0,0,4
1529500351126,0,0,0,4
1529500351226,0,0,0,4
1529500351327,0,0,0,4
1529500351427,0,0,0,4
1529500351527,0,0,0,4
1529500351627,0,0,0,4
1529500351727,0,0,0,4
1529500351828,0,0,0,4
1529500351928,0,0,0,4
1529500352028,0,0,0,4
1529500352128,0,0,0,4
1529500352228,0,0,0,4
1529500352328,0,0,0,4
1529500352429,0,0,0,4
1529500352529,0,0,0,4
1529500352629,0,0,0,4
1529500352729,0,0,0,4
1529500352829,0,0,0,4
1529500352930,0,0,0,4
1529500353030,0,0,0,4
1529500353130,0,0,0,4
1529500353230,0,0,0,4
1529500353330,0,0,0,4
1529500353431,0,0,0,4
1529500353531,0,0,0,4
1529500353631,0,0,0,4
1529500353731,0,0,0,4
1529500353831,0,0,0,4
1529500353931,0,0,0,4
1529500354032,0,0,0,4
1529500354132,0,0,0,4
1529500354232,0,0,0,4
1529500354332,0,0,0,4
1529500354432,0,0,0,4
1529500354533,0,0,0,4
1529500354633,0,0,0,4
1529500354733,0,0,0,4
1529500354833,0,0,0,4
1529500354933,0,0,0,4
1529500355033,0,0,0,4
1529500355134,0,0,0,4
1529500355234,0,0,0,4
1529500355334,0,0,0,4
1529500355434,0,0,0,4
1529500355534,0,0,0,4
1529500355635,0,0,0,4
1529500355735,0,0,0,4
1529500355835,0,0,0,4
1529500355935,0,0,0,4
1529500356035,0,0,0,4
1529500356135,0,0,0,4
1529500356236,0,0,0,4
1529500356336,0,0,0,4
1529500356436,0,0,0,4
1529500356536,0,0,0,4
1529500356636,0,0,0,4
1529500356737,0,0,0,4
1529500356837,0,0,0,4
1529500356937,0,0,0,4
1529500357037,0,0,0,4
1529500357138,0,0,0,4
1529500357239,0,0,0,4
1529500357339,0,0,0,4
1529500357439,0,0,0,4
1529500357539,0,0,0,4
1529500357639,0,0,0,4
1529500357739,0,0,0,4
1529500357840,0,0,0,4
1529500357940,0,0,0,4
1529500358040,0,0,0,4
1529500358140,0,0,0,4
1529500358240,0,0,0,4
1529500358341,0,0,0,4
1529500358441,0,0,0,4
1529500358541,0,0,0,4
1529500358641,0,0,0,4
1529500358741,0,0,0,4
1529500358842,0,0,0,4
1529500358942,0,0,0,4
1529500359042,0,0,0,4
1529500359142,0,0,0,4
1529500359242,0,0,0,4
1529500359342,0,0,0,4
1529500359443,0,0,0,4
1529500359543,0,0,0,4
1529500359643,0,0,0,4
1529500359743,0,0,0,4
1529500359843,0,0,0,4
1529500359944,0,0,0,4
1529500360044,0,0,0,4
1529500360144,0,0,0,4
1529500360244,0,0,0,4
1529500360344,0,0,0,4
1529500360444,0,0,0,4
1529500360545,0,0,0,4
1529500360645,0,0,0,4
1529500360745,0,0,0,4
1529500360845,0,0,0,4
1529500360945,0,0,0,4
1529500361046,0,0,0,4
1529500361146,0,0,0,4
1529500361246,0,0,0,4
1529500361346,0,0,0,4
1529500361446,0,0,0,4
1529500361546,0,0,0,4
1529500361647,0,0,0,4
1529500361747,0,0,0,4
1529500361847,0,0,0,4
1529500361947,0,0,0,4
1529500362047,0,0,0,4
1529500362147,0,0,0,4
1529500362248,0,0,0,4
1529500362348,0,0,0,4
1529500362448,0,0,0,4
1529500362548,0,0,0,4
1529500362648,0,0,0,4
1529500362749,0,0,0,4
1529500362849,0,0,0,4
1529500362949,0,0,0,4
1529500363049,0,0,0,4
1529500363149,0,0,0,4
1529500363249,0,0,0,4
1529500363350,0,0,0,4
1529500363450,0,0,0,4
1529500363550,0,0,0,4
1529500363650,0,0,0,4
1529500363750,0,0,0,4
1529500363851,0,0,0,4
1529500363951,0,0,0,4
1529500364051,0,0,0,4
1529500364151,0,0,0,4
1529500364251,0,0,0,4
1529500364351,0,0,0,4
1529500364452,0,0,0,4
1529500364552,0,0,0,4
1529500364652,0,0,0,4
1529500364752,0,0,0,4
1529500364852,0,0,0,4
1529500364952,0,0,0,4
1529500365053,0,0,0,4
1529500365153,0,0,0,4
1529500365253,0,0,0,4
1529500365353,0,0,0,4
1529500365453,0,0,0,4
1529500365553,0,0,0,4
1529500365654,0,0,0,4
1529500365754,0,0,0,4
1529500365854,0,0,0,4
1529500365954,0,0,0,4
1529500366054,0,0,0,4
1529500366155,0,0,0,4
1529500366255,0,0,0,4
1529500366355,0,0,0,4
1529500366455,0,0,0,4
1529500366555,0,0,0,4
1529500366655,0,0,0,4
1529500366756,0,0,0,4
1529500366856,0,0,0,4
1529500366956,0,0,0,4
1529500367056,0,0,0,4
1529500367156,0,0,0,4
1529500367256,0,0,0,4
1529500367357,0,0,0,4
1529500367457,0,0,0,4
1529500367557,0,0,0,4
1529500367657,0,0,0,4
1529500367757,0,0,0,4
1529500367858,0,0,0,4
1529500367958,0,0,0,4
1529500368058,0,0,0,4
1529500368158,0,0,0,4
1529500368258,0,0,0,4
1529500368358,0,0,0,4
1529500368459,0,0,0,4
1529500368559,0,0,0,4
1529500368659,0,0,0,4
1529500368759,0,0,0,4
1529500368859,0,0,0,4
1529500368959,0,0,0,4
1529500369060,0,0,0,4
1529500369160,0,0,0,4
1529500369260,0,0,0,4
1529500369360,0,0,0,4
1529500369460,0,0,0,4
1529500369561,0,0,0,4
1529500369661,0,0,0,4
1529500369761,0,0,0,4
1529500369861,0,0,0,4
1529500369961,0,0,0,4
1529500370061,0,0,0,4
1529500370162,0,0,0,4
1529500370262,0,0,0,4
1529500370362,0,0,0,4
1529500370462,0,0,0,4
1529500370562,0,0,0,4
1529500370663,0,0,0,4
1529500370763,0,0,0,4
1529500370863,0,0,0,4
1529500370963,0,0,0,4
1529500371063,0,0,0,4
1529500371163,0,0,0,4
1529500371264,0,0,0,4
1529500371364,0,0,0,4
1529500371464,0,0,0,4
1529500371564,0,0,0,4
1529500371664,0,0,0,4
1529500371765,0,0,0,4
1529500371865,0,0,0,4
1529500371965,0,0,0,4
1529500372065,0,0,0,4
1529500372165,0,0,0,4
1529500372265,0,0,0,4
1529500372366,0,0,0,4
1529500372466,0,0,0,4
1529500372566,0,0,0,4
1529500372666,0,0,0,4
1529500372766,0,0,0,4
1529500372866,0,0,0,4
1529500372967,0,0,0,4
1529500373067,0,0,0,4
1529500373167,0,0,0,4
1529500373267,0,0,0,4
1529500373367,0,0,0,4
1529500373468,0,0,0,4
1529500373568,0,0,0,4
1529500373668,0,0,0,4
1529500373768,1,0,0,4
1529500373868,1,0,0,4
1529500373968,1,0,0,4
1529500374069,1,0,0,4
1529500374169,1,0,0,4
1529500374269,1,0,0,4
1529500374369,1,0,0,4
1529500374469,1,0,0,4
1529500374570,1,0,0,4
1529500374670,1,0,0,4
1529500374770,1,0,0,4
1529500374870,0,0,0,4
1529500374970,0,0,0,4
1529500375070,0,0,0,4
1529500375171,0,0,0,4
1529500375271,0,0,0,4
1529500375371,0,0,0,4
1529500375471,0,0,0,4
1529500375571,0,0,0,4
1529500375672,0,0,0,4
1529500375772,0,0,0,4
1529500375872,0,0,0,4
1529500375972,0,0,0,4
1529500376072,0,0,0,4
1529500376173,0,0,0,4
1529500376273,0,0,0,4
1529500376373,0,0,0,4
1529500376473,0,0,0,4
1529500376573,0,0,0,4
1529500376673,0,0,0,4
1529500376774,0,0,0,4
1529500376874,0,0,0,4
1529500376974,0,0,0,4
1529500377074,0,0,0,4
1529500377174,0,0,0,4
1529500377275,0,0,0,4
1529500377375,0,0,0,4
1529500377475,0,0,0,4
1529500377575,0,0,0,4
1529500377675,0,0,0,4
1529500377776,0,0,0,4
1529500377876,0,0,0,4
1529500377976,0,0,0,4
1529500378076,0,0,0,4
1529500378176,0,0,0,4
1529500378277,0,0,0,4
1529500378377,0,0,0,4
1529500378477,0,0,0,4
1529500378577,0,0,0,4
1529500378677,0,0,0,4
1529500378778,0,0,0,4
1529500378878,0,0,0,4
1529500378978,0,0,0,4
1529500379078,0,0,0,4
1529500379178,0,0,0,4
1529500379278,0,0,0,4
1529500379379,0,0,0,4
1529500379479,0,0,0,4
1529500379579,0,0,0,4
1529500379679,0,0,0,4
1529500379779,0,0,0,4
1529500379880,0,0,0,4
1529500379981,0,0,0,4
1529500380081,0,0,0,4
1529500380181,0,0,0,4
1529500380281,0,0,0,4
1529500380381,0,0,0,4
1529500380482,0,0,0,4
1529500380582,0,0,0,4
1529500380682,0,0,0,4
1529500380782,0,0,0,4
1529500380882,0,0,0,4
1529500380983,0,0,0,4
1529500381083,0,0,0,4
1529500381183,0,0,0,4
1529500381283,0,0,0,4
1529500381383,0,0,0,4
1529500381484,0,0,0,4
1529500381584,0,0,0,4
1529500381684,0,0,0,4
1529500381784,0,0,0,4
1529500381884,0,0,0,4
1529500381984,0,0,0,4
1529500382085,0,0,0,4
1529500382185,0,0,0,4
1529500382285,0,0,0,4
1529500382385,0,0,0,4
1529500382485,0,0,0,4
1529500382585,0,0,0,4
1529500382686,0,0,0,4
1529500382786,0,0,0,4
1529500382886,0,0,0,4
1529500382986,0,0,0,4
1529500383086,0,0,0,4
1529500383187,0,0,0,4
1529500383287,0,0,0,4
1529500383387,0,0,0,4
1529500383487,0,0,0,4
1529500383587,0,0,0,4
1529500383688,0,0,0,4
1529500383788,0,0,0,4
1529500383888,0,0,0,4
1529500383988,0,0,0,4
1529500384088,0,0,0,4
1529500384188,0,0,0,4
1529500384289,0,0,0,4
1529500384389,0,0,0,4
1529500384489,0,0,0,4
1529500384589,0,0,0,4
1529500384689,0,0,0,4
1529500384790,0,0,0,4
1529500384890,0,0,0,4
1529500384990,0,0,0,4
1529500385090,0,0,0,4
1529500385190,0,0,0,4
1529500385291,0,0,0,4
1529500385391,0,0,0,4
1529500385491,0,0,0,4
1529500385591,0,0,0,4
1529500385691,0,0,0,4
1529500385791,0,0,0,4
1529500385892,0,0,0,4
1529500385992,0,0,0,4
1529500386092,0,0,0,4
