Timestamp,CupState,CurrentWeight,EmergencyStop,FanOn,HeatCoverClosed,HeaterOn,HeatingTimePercent,PotAvailable,Produce,ScaleCupDown,ScaleCupUp,SwitchToPot,TrackSwitchAtCup,TrackSwitchAtPot,TurnScaleCup
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.184733793,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,0,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,0,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,0,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,1,1,0,0,1,0,1,0,0
1.51636E+12,1,0.184733793,1,1,1,1,1,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,1,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,1,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,1,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,1,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,2,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,3,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,3,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,3,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,3,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,3,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,3,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,4,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,5,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,5,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,5,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,5,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,5,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,5,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,6,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,6,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,6,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,6,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,6,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,6,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.215522766,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,7,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,8,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,8,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,8,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,8,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,8,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,8,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,9,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,10,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,10,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,10,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,10,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,10,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,11,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,12,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,12,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,12,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,12,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,12,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,12,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,13,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,14,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,14,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,14,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,14,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,14,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,14,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,15,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,16,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,16,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,16,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,16,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,16,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,16,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,17,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,18,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,19,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,20,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,20,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,20,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,20,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,20,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,20,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,21,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,21,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,21,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,21,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,21,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,21,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,22,1,0,0,1,0,1,0,0
1.51636E+12,1,0.153944835,1,1,1,1,23,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,23,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,23,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,23,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,23,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,23,1,0,0,1,0,1,0,0
1.51636E+12,1,0.061577931,1,1,1,1,24,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,24,1,0,0,1,0,1,0,0
1.51636E+12,1,0.123155862,1,1,1,1,24,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,24,1,0,0,1,0,1,0,0
1.51636E+12,1,0,1,1,1,1,24,1,0,0,1,0,1,0,0
1.51636E+12,1,0.092366897,1,1,1,1,24,1,0,0,1,0,1,0,0
