Timestamp,CupState,CurrentWeight,EmergencyStop,FanOn,HeatCoverClosed,HeaterOn,HeatingTimePercent,PotAvailable,Produce,ScaleCupDown,ScaleCupUp,SwitchToPot,TrackSwitchAtCup,TrackSwitchAtPot,TurnScaleCup
1516355931277,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355931387,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355931496,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355931605,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355931715,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355931824,1,0.153944835066795,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355931933,1,0.153944835066795,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932043,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932152,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932262,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932371,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932480,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932590,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932699,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932809,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355932918,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933027,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933137,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933246,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933355,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933465,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933574,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933684,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933793,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355933902,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934012,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934121,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934231,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934340,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934449,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934559,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934668,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934777,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934887,1,0.153944835066795,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355934996,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935106,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935215,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935324,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935434,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935543,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935652,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935762,1,0.153944835066795,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935871,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355935981,1,0.0615779310464859,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936090,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936199,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936309,1,0.153944835066795,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936418,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936528,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936637,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936746,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936856,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355936965,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937074,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937184,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937293,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937403,1,0.0923668965697289,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937512,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937621,1,0.123155862092972,1,0,1,0,0,1,0,0,1,0,1,0,0
1516355937731,1,0.153944835066795,1,0,1,0,0,1,0,0,1,0,1,0,0
