Timestamp,I_BottleAtAirpipe,I_BottleClampClose,I_BottleClampOpen,I_BottleGateClosed,I_BottleReserveGateClosed,I_BottlesAvailable,I_BottleSlot1,I_BottleSlot2_H2O,I_BottleSlot3_Corn,I_BottleSlot5_CapOn,I_BottleSlot6_CapScrewer,I_BottleSlot8_Output,I_BottlesReserveAvailable,I_BottleStorageFull,I_CapGrabberDown,I_CapGrabberUp,I_CapOnConveyor,I_CapScrewer_Down,I_CapScrewer_Up,I_CapScrewerClosePos,I_CapScrewerGrabClosed,I_CapScrewerOpenPos,I_CornTankFull,I_LinAxisCapInGrabber,I_LinAxisDown,I_LinAxisEmptyGrabber,I_LinAxisUp,I_NoCapOnConveyor,I_Portioning,I_Pump_Down,I_Pump_Up,I_RotaryTablePosReached,I_UltrasonicCorn,I_UltrasonicCorn_Distance,I_UltrasonicH2O,I_UltrasonicH2O_Distance,I_WaterTankMinFull,I_WaterTankNotFull,O_ActivateAirpipe,O_BottleClampClose,O_CapGrabberOpenClose,O_CapGrabberUpDown,O_CapScrewDown,O_CapScrewerGrabberOpenClose,O_CloseCap,O_ConveyorCapsEnable,O_ConveyorCapsForward,O_ConveyorModuleIn,O_ConveyorModuleOut,O_GateBottleClose,O_GateReserveClose,O_LinAxisUpDown,O_PortionerForward,O_PortionerReverse,O_PortionerSlow,O_PumpUpDown,O_RotaryTable,O_ValvePumpCloseOpen,PendingOrder,Portions,PumpStrokes,Rotating,SlowPortioning,State,BottlesAvailable,BottleSlot1,BottleSlot2_H2O,BottleSlot3_Corn,BottleSlot5_CapOn,BottleSlot6_CapCloser,BottleSlot8_ModuleOut,BottlesNotUsed,UltraSonic_Corn.DistanceM,UltraSonic_H2O.DistanceM,BottlesAvailable.AnalogValue.EURangeViolation,BottleSlot1.AnalogValue.EURangeViolation,BottleSlot2_H2O.AnalogValue.EURangeViolation,BottleSlot3_Corn.AnalogValue.EURangeViolation,BottleSlot5_CapOn.AnalogValue.EURangeViolation,BottleSlot6_CapCloser.AnalogValue.EURangeViolation,BottleSlot8_ModuleOut.AnalogValue.EURangeViolation,BottlesNotUsed.AnalogValue.EURangeViolation,UltraSonic_Corn.DistanceM.EURangeViolation,UltraSonic_H2O.DistanceM.EURangeViolation
1529500243229,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1557,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1988,1197,2304,2379,2693,2353,1257,941,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500243330,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1552,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1993,1197,2304,2379,2693,2353,1257,941,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500243430,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1993,1197,2303,2378,2692,2352,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500243530,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1993,1197,2304,2380,2693,2352,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500243630,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1993,1197,2304,2379,2693,2352,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500243730,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1196,2304,2379,2693,2353,1257,942,1547,2500,0,0,0,0,0,0,0,0,0,0
1529500243830,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1196,2304,2379,2693,2353,1257,942,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500243931,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1552,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1979,1196,2304,2379,2693,2353,1257,941,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500244031,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2305,2379,2693,2353,1257,941,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500244131,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2305,2379,2693,2353,1257,941,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500244231,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2304,2380,2693,2353,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500244331,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2304,2380,2693,2353,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500244432,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1987,1196,2304,2380,2693,2353,1257,941,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500244532,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1986,1197,2303,2380,2692,2353,1258,942,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500244632,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1552,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1984,1196,2303,2379,2693,2353,1257,942,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500244732,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1986,1196,2304,2379,2693,2353,1257,942,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500244832,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1986,1196,2304,2379,2693,2353,1257,942,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500244933,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1196,2304,2380,2692,2353,1257,942,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500245033,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1196,2304,2380,2692,2353,1257,942,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500245133,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1197,2304,2380,2693,2352,1257,942,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500245233,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2304,2380,2693,2352,1257,942,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500245333,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2304,2380,2693,2352,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500245433,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1197,2304,2380,2693,2353,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500245534,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1196,2304,2380,2693,2353,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500245634,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1197,2303,2380,2693,2353,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500245734,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1196,2304,2380,2693,2352,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500245834,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1197,2304,2378,2693,2353,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500245934,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1196,2304,2380,2693,2353,1257,941,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500246035,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1988,1196,2304,2380,2693,2353,1257,941,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500246135,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1566,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1991,1197,2304,2380,2692,2353,1257,941,1566,2500,0,0,0,0,0,0,0,0,0,0
1529500246235,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1566,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1991,1197,2304,2379,2692,2353,1257,941,1566,2500,0,0,0,0,0,0,0,0,0,0
1529500246335,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1991,1197,2304,2379,2693,2353,1257,941,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500246435,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1552,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1197,2304,2379,2693,2353,1257,942,1552,2500,0,0,0,0,0,0,0,0,0,0
1529500246535,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1197,2303,2379,2693,2352,1257,942,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500246636,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1197,2304,2379,2693,2352,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500246736,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1196,2304,2380,2693,2351,1257,941,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500246836,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1196,2304,2379,2692,2354,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500246936,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1552,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2303,2379,2692,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500247036,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1981,1197,2303,2380,2692,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500247136,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1985,1197,2304,2380,2693,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500247237,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1988,1197,2304,2380,2693,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500247337,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1988,1197,2304,2380,2693,2352,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500247437,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1989,1197,2304,2380,2693,2352,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500247537,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1989,1197,2303,2379,2693,2353,1257,941,1547,2500,0,0,0,0,0,0,0,0,0,0
1529500247637,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1987,1196,2303,2380,2693,2353,1257,941,1547,2500,0,0,0,0,0,0,0,0,0,0
1529500247738,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1985,1197,2303,2379,2693,2354,1258,942,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500247838,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1197,2304,2380,2692,2353,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500247938,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1979,1196,2304,2379,2692,2353,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500248038,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1979,1197,2304,2379,2693,2353,1257,942,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500248138,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1197,2303,2380,2693,2353,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500248238,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1980,1196,2303,2380,2692,2353,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500248339,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1196,2303,2380,2692,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500248439,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1197,2303,2380,2692,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500248539,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1986,1197,2304,2380,2692,2352,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500248639,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1984,1197,2304,2379,2693,2353,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
1529500248739,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1565,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1197,2304,2380,2693,2352,1257,941,1565,2500,0,0,0,0,0,0,0,0,0,0
1529500248840,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1566,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1984,1196,2304,2380,2693,2352,1257,942,1566,2500,0,0,0,0,0,0,0,0,0,0
1529500248940,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1566,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1983,1196,2303,2380,2693,2353,1257,942,1566,2500,0,0,0,0,0,0,0,0,0,0
1529500249040,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1197,2304,2379,2693,2353,1257,942,1560,2500,0,0,0,0,0,0,0,0,0,0
1529500249140,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1196,2304,2379,2692,2353,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500249240,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1197,2303,2379,2693,2352,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500249340,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1557,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1982,1197,2303,2379,2693,2352,1257,942,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500249441,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1556,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1985,1197,2304,2379,2693,2352,1257,941,1556,2500,0,0,0,0,0,0,0,0,0,0
1529500249541,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1547,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1985,1197,2304,2379,2693,2352,1256,941,1547,2500,0,0,0,0,0,0,0,0,0,0
1529500249641,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1560,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1984,1197,2303,2379,2693,2353,1257,942,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500249741,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1985,1197,2304,2379,2692,2353,1257,942,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500249841,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1986,1197,2304,2379,2692,2353,1256,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500249942,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1543,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1984,1196,2304,2379,2692,2353,1257,941,1543,2500,0,0,0,0,0,0,0,0,0,0
1529500250042,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1561,0,2500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,3,0,0,2,1984,1197,2304,2380,2692,2353,1257,941,1561,2500,0,0,0,0,0,0,0,0,0,0
