Timestamp,SiloFull,SiloMinFull,Aspirator.O_xOn,BeltConveyor.O_xOn,FunnelBlocked
1515157949198,0,1,0,0,0
1515157949298,0,1,0,0,0
1515157949398,0,1,0,0,0
1515157949498,0,1,0,0,0
1515157949598,0,1,0,0,0
1515157949698,0,1,0,0,0
1515157949798,0,1,0,0,0
1515157949899,0,1,0,0,0
1515157949999,0,1,0,0,0
1515157950099,0,1,0,0,0
1515157950199,0,1,0,0,0
1515157950299,0,1,0,0,0
1515157950399,0,1,0,0,0
1515157950499,0,1,0,0,0
1515157950600,0,1,0,0,0
1515157950700,0,1,0,0,0
1515157950800,0,1,0,0,0
1515157950900,0,1,0,0,0
1515157951000,0,1,0,0,0
1515157951100,0,1,0,0,0
1515157951200,0,1,0,0,0
1515157951301,0,1,0,0,0
1515157951401,0,1,0,0,0
1515157951501,0,1,0,0,0
1515157951601,0,1,0,0,0
1515157951701,0,1,0,0,0
1515157951801,0,1,0,0,0
1515157951901,0,1,0,0,0
1515157952001,0,1,0,0,0
1515157952102,0,1,0,0,0
1515157952202,0,1,0,0,0
1515157952302,0,1,0,0,0
1515157952402,0,1,0,0,0
1515157952502,0,1,0,0,0
1515157952602,0,1,0,0,0
1515157952702,0,1,0,0,0
1515157952803,0,1,0,0,0
1515157952903,0,1,0,0,0
1515157953003,0,1,0,0,0
1515157953103,0,1,0,0,0
1515157953203,0,1,0,0,0
1515157953303,0,1,0,0,0
1515157953403,0,1,0,0,0
1515157953504,0,1,0,0,0
1515157953604,0,1,0,0,0
1515157953704,0,1,0,0,0
1515157953804,0,1,0,0,0
1515157953904,0,1,0,0,0
1515157954004,0,1,0,0,0
1515157954104,0,1,0,0,0
1515157954205,0,1,0,0,0
1515157954305,0,1,0,0,0
1515157954405,0,1,0,0,0
1515157954505,0,1,0,0,0
1515157954605,0,1,0,0,0
1515157954705,0,1,0,0,0
1515157954805,0,1,0,0,0
1515157954906,0,1,0,0,0
1515157955006,0,1,0,0,0
1515157955106,0,1,0,0,0
1515157955206,0,1,0,0,0
1515157955306,0,1,0,0,0
1515157955406,0,1,0,0,0
1515157955506,0,1,0,0,0
1515157955607,0,1,0,0,0
1515157955707,0,1,0,0,0
1515157955807,0,1,0,0,0
1515157955907,0,1,0,0,0
1515157956007,0,1,0,0,0
1515157956107,0,1,0,0,0
1515157956207,0,1,0,0,0
1515157956307,0,1,0,0,0
1515157956408,0,1,0,0,0
1515157956508,0,1,0,0,0
1515157956608,0,1,0,0,0
1515157956708,0,1,0,0,0
1515157956808,0,1,0,0,0
1515157956908,0,1,0,0,0
1515157957008,0,1,0,0,0
1515157957109,0,1,0,0,0
1515157957209,0,1,0,0,0
1515157957309,0,1,0,0,0
1515157957409,0,1,0,0,0
1515157957509,0,1,0,0,0
1515157957609,0,1,0,0,0
1515157957709,0,1,0,0,0
1515157957809,0,1,0,0,0
1515157957910,0,1,0,0,0
1515157958010,0,1,0,0,0
1515157958110,0,1,0,0,0
1515157958210,0,1,0,0,0
1515157958310,0,1,0,0,0
1515157958410,0,1,0,0,0
1515157958510,0,1,0,0,0
1515157958610,0,1,0,0,0
1515157958711,0,1,0,0,0
1515157958811,0,1,0,0,0
1515157958911,0,1,0,0,0
1515157959011,0,1,0,0,0
1515157959111,0,1,0,0,0
1515157959211,0,1,0,0,0
1515157959311,0,1,0,0,0
1515157959412,0,1,0,0,0
1515157959512,0,1,0,0,0
1515157959612,0,1,0,0,0
1515157959712,0,1,0,0,0
1515157959812,0,1,0,0,0
1515157959912,0,1,0,0,0
1515157960012,0,1,0,0,0
1515157960112,0,1,0,0,0
1515157960213,0,1,0,0,0
1515157960313,0,1,0,0,0
1515157960413,0,1,0,0,0
1515157960513,0,1,0,0,0
1515157960613,0,1,0,0,0
1515157960713,0,1,0,0,0
1515157960813,0,1,0,0,0
1515157960914,0,1,0,0,0
1515157961014,0,1,0,0,0
1515157961114,0,1,0,0,0
1515157961214,0,1,0,0,0
1515157961314,0,1,0,0,0
1515157961414,0,1,0,0,0
1515157961514,0,1,0,0,0
1515157961614,0,1,0,0,0
1515157961715,0,1,0,0,0
1515157961815,0,1,0,0,0
1515157961915,0,1,0,0,0
1515157962015,0,1,0,0,0
1515157962115,0,1,0,0,0
1515157962215,0,1,0,0,0
1515157962315,0,1,0,0,0
1515157962415,0,1,0,0,0
1515157962516,0,1,0,0,0
1515157962616,0,1,0,0,0
1515157962716,0,1,0,0,0
1515157962816,0,1,0,0,0
1515157962918,0,1,0,0,0
1515157963018,0,1,0,0,0
1515157963118,0,1,0,0,0
1515157963218,0,1,0,0,0
1515157963319,0,1,0,0,0
1515157963419,0,1,0,0,0
1515157963519,0,1,0,0,0
1515157963619,0,1,0,0,0
1515157963719,0,1,0,0,0
1515157963819,0,1,0,0,0
1515157963919,0,1,0,0,0
1515157964019,0,1,0,0,0
1515157964120,0,1,0,0,0
1515157964220,0,1,0,0,0
1515157964320,0,1,0,0,0
1515157964420,0,1,0,0,0
1515157964520,0,1,0,0,0
1515157964620,0,1,0,0,0
1515157964720,0,1,0,0,0
1515157964820,0,1,0,0,0
1515157964921,0,1,0,0,0
1515157965021,0,1,0,0,0
1515157965121,0,1,0,0,0
1515157965221,0,1,0,0,0
1515157965321,0,1,0,0,0
1515157965421,0,1,0,0,0
1515157965521,0,1,0,0,0
1515157965622,0,1,0,0,0
1515157965722,0,1,0,0,0
1515157965822,0,1,0,0,0
1515157965922,0,1,0,0,0
1515157966022,0,1,0,0,0
1515157966122,0,1,0,0,0
1515157966222,0,1,0,0,0
1515157966322,0,1,0,0,0
1515157966423,0,1,0,0,0
1515157966523,0,1,0,0,0
1515157966623,0,1,0,0,0
1515157966723,0,1,0,0,0
1515157966823,0,1,0,0,0
1515157966923,0,1,0,0,0
1515157967023,0,1,0,0,0
1515157967124,0,1,0,0,0
1515157967225,0,1,0,0,0
1515157967325,0,1,0,0,0
1515157967425,0,1,0,0,0
1515157967525,0,1,0,0,0
1515157967625,0,1,0,0,0
1515157967725,0,1,0,0,0
1515157967825,0,1,0,0,0
1515157967925,0,1,0,0,0
1515157968026,0,1,0,0,0
1515157968126,0,1,0,0,0
1515157968226,0,1,0,0,0
1515157968326,0,1,0,0,0
1515157968426,0,1,0,0,0
1515157968526,0,1,0,0,0
1515157968626,0,1,0,0,0
1515157968727,0,1,0,0,0
1515157968827,0,1,0,0,0
1515157968927,0,1,0,0,0
1515157969027,0,1,0,0,0
1515157969127,0,1,0,0,0
1515157969227,0,1,0,0,0
1515157969327,0,1,0,0,0
1515157969427,0,1,0,0,0
1515157969528,0,1,0,0,0
1515157969628,0,1,0,0,0
1515157969728,0,1,0,0,0
1515157969828,0,1,0,0,0
1515157969928,0,1,0,0,0
1515157970028,0,1,0,0,0
1515157970128,0,1,0,0,0
1515157970229,0,1,0,0,0
1515157970329,0,1,0,0,0
1515157970429,0,1,0,0,0
1515157970529,0,1,0,0,0
1515157970629,0,1,0,0,0
1515157970732,0,1,0,0,0
1515157970832,0,1,0,0,0
1515157970932,0,1,0,0,0
1515157971033,0,1,0,0,0
1515157971133,0,1,0,0,0
1515157971233,0,1,0,0,0
1515157971333,0,1,0,0,0
1515157971433,0,1,0,0,0
1515157971533,0,1,0,0,0
1515157971633,0,1,0,0,0
1515157971734,0,1,0,0,0
1515157971834,0,1,0,0,0
1515157971934,0,1,0,0,0
1515157972034,0,1,0,0,0
1515157972134,0,1,0,0,0
1515157972234,0,1,0,0,0
1515157972334,0,1,0,0,0
1515157972435,0,1,0,0,0
1515157972535,0,1,0,0,0
1515157972635,0,1,0,0,0
1515157972735,0,1,0,0,0
1515157972835,0,1,0,0,0
1515157972935,0,1,0,0,0
1515157973035,0,1,0,0,0
1515157973136,0,1,0,0,0
1515157973236,0,1,0,0,0
1515157973336,0,1,0,0,0
1515157973436,0,1,0,0,0
1515157973536,0,1,0,0,0
1515157973636,0,1,0,0,0
1515157973736,0,1,0,0,0
1515157973837,0,1,0,0,0
1515157973937,0,1,0,0,0
1515157974037,0,1,0,0,0
1515157974137,0,1,0,0,0
1515157974237,0,1,0,0,0
1515157974337,0,1,0,0,0
1515157974437,0,1,0,0,0
1515157974538,0,1,0,0,0
1515157974638,0,1,0,0,0
1515157974738,0,1,0,0,0
1515157974838,0,1,0,0,0
1515157974938,0,1,0,0,0
1515157975038,0,1,0,0,0
1515157975138,0,1,0,0,0
1515157975239,0,1,0,0,0
1515157975339,0,1,0,0,0
1515157975439,0,1,0,0,0
1515157975539,0,1,0,0,0
1515157975639,0,1,0,0,0
1515157975739,0,1,0,0,0
1515157975839,0,1,0,0,0
1515157975939,0,1,0,0,0
1515157976040,0,1,0,0,0
1515157976140,0,1,0,0,0
1515157976240,0,1,0,0,0
1515157976340,0,1,0,0,0
1515157976440,0,1,0,0,0
1515157976540,0,1,0,0,0
1515157976640,0,1,0,0,0
1515157976741,0,1,0,0,0
1515157976841,0,1,0,0,0
1515157976941,0,1,0,0,0
1515157977041,0,1,0,0,0
1515157977141,0,1,0,0,0
1515157977241,0,1,0,0,0
1515157977341,0,1,0,0,0
1515157977441,0,1,0,0,0
1515157977542,0,1,0,0,0
1515157977642,0,1,0,0,0
1515157977742,0,1,0,0,0
1515157977842,0,1,0,0,0
1515157977942,0,1,0,0,0
1515157978042,0,1,0,0,0
1515157978142,0,1,0,0,0
1515157978243,0,1,0,0,0
1515157978343,0,1,0,0,0
1515157978443,0,1,0,0,0
1515157978543,0,1,0,0,0
1515157978643,0,1,0,0,0
1515157978743,0,1,0,0,0
1515157978843,0,1,0,0,0
1515157978943,0,1,0,0,0
1515157979044,0,1,0,0,0
1515157979144,0,1,0,0,0
1515157979244,0,1,0,0,0
1515157979344,0,1,0,0,0
1515157979444,0,1,0,0,0
1515157979544,0,1,0,0,0
1515157979644,0,1,0,0,0
1515157979744,0,1,0,0,0
1515157979845,0,1,0,0,0
1515157979945,0,1,0,0,0
1515157980045,0,1,0,0,0
1515157980145,0,1,0,0,0
1515157980245,0,1,0,0,0
1515157980345,0,1,0,0,0
1515157980445,0,1,0,0,0
1515157980546,0,1,0,0,0
1515157980646,0,1,0,0,0
1515157980746,0,1,0,0,0
1515157980846,0,1,0,0,0
1515157980946,0,1,0,0,0
1515157981046,0,1,0,0,0
1515157981146,0,1,0,0,0
1515157981246,0,1,0,0,0
1515157981347,0,1,0,0,0
1515157981447,0,1,0,0,0
1515157981547,0,1,0,0,0
1515157981647,0,1,0,0,0
1515157981747,0,1,0,0,0
1515157981847,0,1,0,0,0
1515157981947,0,1,0,0,0
1515157982047,0,1,0,0,0
1515157982148,0,1,0,0,0
1515157982248,0,1,0,0,0
1515157982348,0,1,0,0,0
1515157982448,0,1,0,0,0
1515157982548,0,1,0,0,0
1515157982648,0,1,0,0,0
1515157982748,0,1,0,0,0
1515157982848,0,1,0,0,0
1515157982949,0,1,0,0,0
1515157983049,0,1,0,0,0
1515157983149,0,1,0,0,0
1515157983249,0,1,0,0,0
1515157983349,0,1,0,0,0
1515157983449,0,1,0,0,0
1515157983549,0,1,0,0,0
1515157983649,0,1,0,0,0
1515157983750,0,1,0,0,0
1515157983850,0,1,0,0,0
1515157983950,0,1,0,0,0
1515157984050,0,1,0,0,0
1515157984150,0,1,0,0,0
1515157984250,0,1,0,0,0
1515157984350,0,1,0,0,0
1515157984451,0,1,0,0,0
1515157984551,0,1,0,0,0
1515157984651,0,1,0,0,0
1515157984751,0,1,0,0,0
1515157984851,0,1,0,0,0
1515157984951,0,1,0,0,0
1515157985051,0,1,0,0,0
1515157985151,0,1,0,0,0
1515157985252,0,1,0,0,0
1515157985352,0,1,0,0,0
1515157985452,0,1,0,0,0
1515157985552,0,1,0,0,0
1515157985652,0,1,0,0,0
1515157985752,0,1,0,0,0
1515157985852,0,1,0,0,0
1515157985953,0,1,0,0,0
1515157986053,0,1,0,0,0
1515157986153,0,1,0,0,0
1515157986253,0,1,0,0,0
1515157986353,0,1,0,0,0
1515157986453,0,1,0,0,0
1515157986553,0,1,0,0,0
1515157986654,0,1,0,0,0
1515157986755,0,1,0,0,0
1515157986855,0,1,0,0,0
1515157986955,0,1,0,0,0
1515157987055,0,1,0,0,0
1515157987155,0,1,0,0,0
1515157987255,0,1,0,0,0
1515157987355,0,1,0,0,0
1515157987456,0,1,0,0,0
1515157987556,0,1,0,0,0
1515157987656,0,1,0,0,0
1515157987756,0,1,0,0,0
1515157987856,0,1,0,0,0
1515157987956,0,1,0,0,0
1515157988056,0,1,0,0,0
1515157988156,0,1,0,0,0
1515157988257,0,1,0,0,0
1515157988357,0,1,0,0,0
1515157988457,0,1,0,0,0
1515157988557,0,1,0,0,0
1515157988657,0,1,0,0,0
1515157988757,0,1,0,0,0
1515157988857,0,1,0,0,0
1515157988957,0,1,0,0,0
1515157989058,0,1,0,0,0
1515157989158,0,1,0,0,0
1515157989258,0,1,0,0,0
1515157989358,0,1,0,0,0
1515157989458,0,1,0,0,0
1515157989558,0,1,0,0,0
1515157989658,0,1,0,0,0
1515157989758,0,1,0,0,0
1515157989859,0,1,0,0,0
1515157989959,0,1,0,0,0
1515157990059,0,1,0,0,0
1515157990159,0,1,0,0,0
1515157990259,0,1,0,0,0
1515157990359,0,1,0,0,0
1515157990459,0,1,0,0,0
1515157990560,0,1,0,0,0
1515157990660,0,1,0,0,0
1515157990760,0,1,0,0,0
1515157990860,0,1,0,0,0
1515157990960,0,1,0,0,0
1515157991060,0,1,0,0,0
1515157991160,0,1,0,0,0
1515157991261,0,1,0,0,0
1515157991361,0,1,0,0,0
1515157991461,0,1,0,0,0
1515157991561,0,1,0,0,0
1515157991661,0,1,0,0,0
1515157991761,0,1,0,0,0
1515157991861,0,1,0,0,0
1515157991961,0,1,0,0,0
1515157992062,0,1,0,0,0
1515157992162,0,1,0,0,0
1515157992262,0,1,0,0,0
1515157992362,0,1,0,0,0
1515157992462,0,1,0,0,0
1515157992562,0,1,0,0,0
1515157992662,0,1,0,0,0
1515157992762,0,1,0,0,0
1515157992863,0,1,0,0,0
1515157992963,0,1,0,0,0
1515157993063,0,1,0,0,0
1515157993163,0,1,0,0,0
1515157993263,0,1,0,0,0
1515157993363,0,1,0,0,0
1515157993463,0,1,0,0,0
1515157993564,0,1,0,0,0
1515157993664,0,1,0,0,0
1515157993764,0,1,0,0,0
1515157993864,0,1,0,0,0
1515157993964,0,1,0,0,0
1515157994064,0,1,0,0,0
1515157994164,0,1,0,0,0
1515157994264,0,1,0,0,0
1515157994365,0,1,0,0,0
1515157994466,0,1,0,0,0
1515157994566,0,1,0,0,0
1515157994666,0,1,0,0,0
1515157994766,0,1,0,0,0
1515157994866,0,1,0,0,0
1515157994966,0,1,0,0,0
1515157995067,0,1,0,0,0
1515157995167,0,1,0,0,0
1515157995267,0,1,0,0,0
1515157995367,0,1,0,0,0
1515157995467,0,1,0,0,0
1515157995567,0,1,0,0,0
1515157995667,0,1,0,0,0
1515157995767,0,1,0,0,0
1515157995868,0,1,0,0,0
1515157995968,0,1,0,0,0
1515157996068,0,1,0,0,0
1515157996168,0,1,0,0,0
1515157996268,0,1,0,0,0
1515157996368,0,1,0,0,0
1515157996468,0,1,0,0,0
1515157996569,0,1,0,0,0
1515157996669,0,1,0,0,0
1515157996769,0,1,0,0,0
1515157996869,0,1,0,0,0
1515157996969,0,1,0,0,0
1515157997069,0,1,0,0,0
1515157997169,0,1,0,0,0
1515157997269,0,1,0,0,0
1515157997370,0,1,0,0,0
1515157997470,0,1,0,0,0
1515157997570,0,1,0,0,0
1515157997670,0,1,0,0,0
1515157997770,0,1,1,0,0
1515157997870,0,1,1,0,0
1515157997970,0,1,1,0,0
1515157998071,0,1,1,0,0
1515157998171,0,1,1,0,0
1515157998271,0,1,1,0,0
1515157998371,0,1,1,0,0
1515157998471,0,1,1,0,0
1515157998571,0,1,1,0,0
1515157998671,0,1,1,0,0
1515157998772,0,1,1,0,0
1515157998872,0,1,1,0,0
1515157998972,0,1,1,0,0
1515157999072,0,1,1,0,0
1515157999172,0,1,1,0,0
1515157999272,0,1,1,0,0
1515157999372,0,1,1,0,0
1515157999472,0,1,1,0,0
1515157999573,0,1,1,0,0
1515157999673,0,1,1,0,0
1515157999773,0,1,1,0,0
1515157999873,0,1,1,0,0
1515157999973,0,1,1,0,0
1515158000073,0,1,1,0,0
1515158000173,0,1,1,0,0
1515158000274,0,1,1,0,0
1515158000374,0,1,1,0,0
1515158000474,0,1,1,0,0
1515158000574,0,1,1,0,0
1515158000674,0,1,1,1,0
1515158000774,0,1,1,1,0
1515158000874,0,1,1,1,0
1515158000975,0,1,1,1,0
1515158001075,0,1,1,1,0
1515158001175,0,1,1,1,0
1515158001275,0,1,1,1,0
1515158001375,0,1,1,1,0
1515158001475,0,1,1,1,0
1515158001575,0,1,1,1,0
1515158001675,0,1,1,1,0
1515158001776,0,1,1,1,0
1515158001876,0,1,1,1,0
1515158001976,0,1,1,1,0
1515158002076,0,1,1,1,0
1515158002176,0,1,1,1,0
1515158002276,0,1,1,1,0
1515158002376,0,1,1,1,0
1515158002476,0,1,1,1,0
1515158002577,0,1,1,1,0
1515158002677,0,1,1,1,0
1515158002777,0,1,1,1,0
1515158002877,0,1,1,1,0
1515158002977,0,1,1,1,0
1515158003077,0,1,1,1,0
1515158003177,0,1,1,1,0
1515158003278,0,1,1,1,0
1515158003378,0,1,1,1,0
1515158003478,0,1,1,1,0
1515158003578,0,1,1,1,0
1515158003678,0,1,1,1,0
1515158003778,0,1,1,1,0
1515158003878,0,1,1,1,0
1515158003979,0,1,1,1,0
1515158004079,0,1,1,1,0
1515158004179,0,1,1,1,0
1515158004279,0,1,1,1,0
1515158004379,0,1,1,1,0
1515158004479,0,1,1,1,0
1515158004579,0,1,1,1,0
1515158004679,0,1,1,1,0
1515158004780,0,1,1,1,0
1515158004880,0,1,1,1,0
1515158004980,0,1,1,0,0
1515158005080,0,1,1,0,0
1515158005180,0,1,1,0,0
1515158005280,0,1,1,0,0
1515158005380,0,1,1,0,0
1515158005480,0,1,1,0,0
1515158005581,0,1,1,0,0
1515158005681,0,1,1,0,0
1515158005781,0,1,1,0,0
1515158005881,0,1,1,0,0
1515158005981,0,1,1,0,0
1515158006081,0,1,1,0,0
1515158006181,0,1,1,0,0
1515158006282,0,1,1,0,0
1515158006382,0,1,1,0,0
1515158006482,0,1,1,0,0
1515158006582,0,1,1,0,0
1515158006682,0,1,1,0,0
1515158006782,0,1,1,0,0
1515158006882,0,1,1,0,0
1515158006982,0,1,1,0,0
1515158007083,0,1,1,0,0
1515158007183,0,1,1,0,0
1515158007283,0,1,1,0,0
1515158007383,0,1,1,0,0
1515158007483,0,1,1,0,0
1515158007583,0,1,1,0,0
1515158007683,0,1,1,0,0
1515158007783,0,1,1,0,0
1515158007884,0,1,1,0,0
1515158007984,0,1,0,0,0
1515158008084,0,1,0,0,0
1515158008184,0,1,0,0,0
1515158008284,0,1,0,0,0
1515158008384,0,1,0,0,0
1515158008484,0,1,0,0,0
1515158008584,0,1,0,0,0
1515158008685,0,1,0,0,0
1515158008785,0,1,0,0,0
1515158008885,0,1,0,0,0
1515158008985,0,1,0,0,0
1515158009085,0,1,0,0,0
1515158009185,0,1,0,0,0
1515158009285,0,1,0,0,0
1515158009385,0,1,0,0,0
1515158009486,0,1,0,0,0
1515158009586,0,1,0,0,0
1515158009686,0,1,0,0,0
1515158009786,0,1,0,0,0
1515158009886,0,1,0,0,0
1515158009986,0,1,0,0,0
1515158010086,0,1,0,0,0
1515158010186,0,1,0,0,0
1515158010287,0,1,0,0,0
1515158010387,0,1,0,0,0
1515158010487,0,1,0,0,0
1515158010587,0,1,0,0,0
1515158010687,0,1,0,0,0
1515158010787,0,1,0,0,0
1515158010887,0,1,0,0,0
1515158010987,0,1,0,0,0
1515158011088,0,1,0,0,0
1515158011188,0,1,0,0,0
1515158011288,0,1,0,0,0
1515158011388,0,1,0,0,0
1515158011488,0,1,0,0,0
1515158011588,0,1,0,0,0
1515158011688,0,1,0,0,0
1515158011788,0,1,0,0,0
1515158011889,0,1,0,0,0
1515158011989,0,1,0,0,0
1515158012089,0,1,0,0,0
1515158012189,0,1,0,0,0
1515158012289,0,1,0,0,0
1515158012389,0,1,0,0,0
1515158012489,0,1,0,0,0
1515158012590,0,1,0,0,0
1515158012690,0,1,0,0,0
1515158012790,0,1,0,0,0
1515158012890,0,1,0,0,0
1515158012990,0,1,0,0,0
1515158013090,0,1,0,0,0
1515158013190,0,1,0,0,0
1515158013290,0,1,0,0,0
1515158013390,0,1,0,0,0
1515158013491,0,1,0,0,0
1515158013591,0,1,0,0,0
1515158013691,0,1,0,0,0
1515158013791,0,1,0,0,0
1515158013891,0,1,0,0,0
1515158013991,0,1,0,0,0
1515158014091,0,1,0,0,0
1515158014192,0,1,0,0,0
1515158014292,0,1,0,0,0
1515158014392,0,1,0,0,0
1515158014492,0,1,0,0,0
1515158014592,0,1,0,0,0
1515158014692,0,1,0,0,0
1515158014792,0,1,0,0,0
1515158014893,0,1,0,0,0
1515158014993,0,1,0,0,0
1515158015093,0,1,0,0,0
1515158015193,0,1,0,0,0
1515158015293,0,1,0,0,0
1515158015393,0,1,0,0,0
1515158015493,0,1,0,0,0
1515158015593,0,1,0,0,0
1515158015694,0,1,0,0,0
1515158015794,0,1,0,0,0
1515158015894,0,1,0,0,0
1515158015994,0,1,0,0,0
1515158016094,0,1,0,0,0
1515158016194,0,1,0,0,0
1515158016294,0,1,0,0,0
1515158016394,0,1,0,0,0
1515158016495,0,1,0,0,0
1515158016595,0,1,0,0,0
1515158016695,0,1,0,0,0
1515158016795,0,1,0,0,0
1515158016895,0,1,0,0,0
1515158016995,0,1,0,0,0
1515158017095,0,1,0,0,0
1515158017196,0,1,0,0,0
1515158017296,0,1,0,0,0
1515158017396,0,1,0,0,0
1515158017496,0,1,0,0,0
1515158017596,0,1,0,0,0
1515158017696,0,1,0,0,0
1515158017796,0,1,0,0,0
1515158017896,0,1,0,0,0
1515158017997,0,1,0,0,0
1515158018097,0,1,0,0,0
1515158018197,0,1,0,0,0
1515158018297,0,1,0,0,0
1515158018397,0,1,0,0,0
1515158018497,0,1,0,0,0
1515158018597,0,1,0,0,0
1515158018697,0,1,0,0,0
1515158018798,0,1,0,0,0
1515158018898,0,1,0,0,0
1515158018998,0,1,0,0,0
1515158019098,0,1,0,0,0
1515158019198,0,1,0,0,0
1515158019298,0,1,0,0,0
1515158019398,0,1,0,0,0
1515158019499,0,1,0,0,0
1515158019599,0,1,0,0,0
1515158019699,0,1,0,0,0
1515158019799,0,1,0,0,0
1515158019899,0,1,0,0,0
1515158019999,0,1,0,0,0
1515158020099,0,1,0,0,0
1515158020200,0,1,0,0,0
1515158020300,0,1,0,0,0
1515158020400,0,1,0,0,0
1515158020500,0,1,0,0,0
1515158020600,0,1,0,0,0
1515158020700,0,1,0,0,0
1515158020800,0,1,0,0,0
1515158020900,0,1,0,0,0
1515158021001,0,1,0,0,0
1515158021101,0,1,0,0,0
1515158021201,0,1,0,0,0
1515158021301,0,1,0,0,0
1515158021401,0,1,0,0,0
1515158021501,0,1,0,0,0
1515158021601,0,1,0,0,0
1515158021702,0,1,0,0,0
1515158021802,0,1,0,0,0
1515158021902,0,1,0,0,0
1515158022002,0,1,0,0,0
1515158022102,0,1,0,0,0
1515158022202,0,1,0,0,0
1515158022302,0,1,0,0,0
1515158022402,0,1,0,0,0
1515158022503,0,1,0,0,0
1515158022603,0,1,0,0,0
1515158022703,0,1,0,0,0
1515158022803,0,1,0,0,0
1515158022903,0,1,0,0,0
1515158023003,0,1,0,0,0
1515158023103,0,1,0,0,0
1515158023204,0,1,0,0,0
1515158023304,0,1,0,0,0
1515158023404,0,1,0,0,0
1515158023504,0,1,0,0,0
1515158023604,0,1,0,0,0
1515158023704,0,1,0,0,0
1515158023804,0,1,0,0,0
1515158023904,0,1,0,0,0
1515158024005,0,1,0,0,0
1515158024105,0,1,0,0,0
1515158024205,0,1,0,0,0
1515158024305,0,1,0,0,0
1515158024405,0,1,0,0,0
1515158024505,0,1,0,0,0
1515158024605,0,1,0,0,0
1515158024706,0,1,0,0,0
1515158024806,0,1,0,0,0
1515158024906,0,1,0,0,0
1515158025006,0,1,0,0,0
1515158025106,0,1,0,0,0
1515158025206,0,1,0,0,0
1515158025306,0,1,0,0,0
1515158025406,0,1,0,0,0
1515158025507,0,1,0,0,0
1515158025607,0,1,0,0,0
1515158025707,0,1,0,0,0
1515158025807,0,1,0,0,0
1515158025907,0,1,0,0,0
1515158026007,0,1,0,0,0
1515158026107,0,1,0,0,0
1515158026208,0,1,0,0,0
1515158026308,0,1,0,0,0
1515158026408,0,1,0,0,0
1515158026508,0,1,0,0,0
1515158026608,0,1,0,0,0
1515158026708,0,1,0,0,0
1515158026808,0,1,0,0,0
1515158026908,0,1,0,0,0
1515158027009,0,1,0,0,0
1515158027109,0,1,0,0,0
1515158027209,0,1,0,0,0
1515158027309,0,1,0,0,0
1515158027409,0,1,0,0,0
1515158027509,0,1,0,0,0
1515158027609,0,1,0,0,0
1515158027710,0,1,0,0,0
1515158027810,0,1,0,0,0
1515158027910,0,1,0,0,0
1515158028010,0,1,0,0,0
1515158028110,0,1,0,0,0
1515158028210,0,1,0,0,0
1515158028311,0,1,0,0,0
1515158028411,0,1,0,0,0
1515158028511,0,1,0,0,0
1515158028611,0,1,0,0,0
1515158028711,0,1,0,0,0
1515158028811,0,1,0,0,0
1515158028911,0,1,0,0,0
1515158029011,0,1,0,0,0
1515158029112,0,1,0,0,0
1515158029212,0,1,0,0,0
1515158029312,0,1,0,0,0
1515158029412,0,1,0,0,0
1515158029512,0,1,0,0,0
1515158029612,0,1,0,0,0
1515158029713,0,1,0,0,0
1515158029813,0,1,0,0,0
1515158029913,0,1,0,0,0
1515158030013,0,1,0,0,0
1515158030113,0,1,0,0,0
1515158030213,0,1,0,0,0
1515158030313,0,1,0,0,0
1515158030414,0,1,0,0,0
1515158030514,0,1,0,0,0
1515158030614,0,1,0,0,0
1515158030714,0,1,0,0,0
1515158030814,0,1,0,0,0
1515158030914,0,1,0,0,0
1515158031014,0,1,0,0,0
1515158031114,0,1,0,0,0
1515158031215,0,1,0,0,0
1515158031315,0,1,0,0,0
1515158031415,0,1,0,0,0
1515158031515,0,1,0,0,0
1515158031615,0,1,0,0,0
1515158031715,0,1,0,0,0
1515158031815,0,1,0,0,0
1515158031916,0,1,0,0,0
1515158032016,0,1,0,0,0
1515158032116,0,1,0,0,0
1515158032216,0,1,0,0,0
1515158032318,0,1,0,0,0
1515158032418,0,1,0,0,0
1515158032518,0,1,0,0,0
1515158032619,0,1,0,0,0
1515158032719,0,1,0,0,0
1515158032819,0,1,0,0,0
1515158032919,0,1,0,0,0
1515158033019,0,1,0,0,0
1515158033119,0,1,0,0,0
1515158033219,0,1,0,0,0
1515158033320,0,1,0,0,0
1515158033420,0,1,0,0,0
1515158033520,0,1,0,0,0
1515158033620,0,1,0,0,0
1515158033720,0,1,0,0,0
1515158033820,0,1,0,0,0
1515158033920,0,1,0,0,0
1515158034020,0,1,0,0,0
1515158034121,0,1,0,0,0
1515158034221,0,1,0,0,0
1515158034321,0,1,0,0,0
1515158034421,0,1,0,0,0
1515158034524,0,1,0,0,0
1515158034624,0,1,0,0,0
1515158034724,0,1,0,0,0
1515158034825,0,1,0,0,0
1515158034925,0,1,0,0,0
1515158035025,0,1,0,0,0
1515158035125,0,1,0,0,0
1515158035225,0,1,0,0,0
1515158035325,0,1,0,0,0
1515158035425,0,1,0,0,0
1515158035525,0,1,0,0,0
1515158035626,0,1,0,0,0
1515158035726,0,1,0,0,0
1515158035826,0,1,0,0,0
1515158035926,0,1,0,0,0
1515158036026,0,1,0,0,0
1515158036126,0,1,0,0,0
1515158036227,0,1,0,0,0
1515158036327,0,1,0,0,0
