Timestamp,O_BottleClampClose,O_CapScrewDown,O_CapScrewerGrabberOpenClose,O_CloseCap
1529500253509,0,0,0,0
1529500253609,0,0,0,0
1529500253709,0,0,0,0
1529500253809,0,0,0,0
1529500253909,0,0,0,0
1529500254010,0,0,0,0
1529500254110,0,0,0,0
1529500254210,0,0,0,0
1529500254310,0,0,0,0
1529500254410,0,0,0,0
1529500254511,0,0,0,0
1529500254611,0,0,0,0
1529500254711,0,0,0,0
1529500254811,0,0,0,0
1529500254911,0,0,0,0
1529500255012,0,0,0,0
1529500255112,0,0,0,0
1529500255212,0,0,0,0
1529500255312,0,0,0,0
1529500255412,0,0,0,0
1529500255513,0,0,0,0
1529500255613,0,0,0,0
1529500255713,0,0,0,0
1529500255813,0,0,0,0
1529500255913,0,0,0,0
1529500256013,0,0,0,0
1529500256114,0,0,0,0
1529500256214,0,0,0,0
1529500256314,0,0,0,0
1529500256414,0,0,0,0
1529500256514,0,0,0,0
1529500256615,0,0,0,0
1529500256715,0,0,0,0
1529500256815,0,0,0,0
1529500256915,0,0,0,0
1529500257015,0,0,0,0
1529500257115,0,0,0,0
1529500257216,0,0,0,0
1529500257316,0,0,0,0
1529500257416,0,0,0,0
1529500257516,0,0,0,0
1529500257616,0,0,0,0
1529500257717,0,0,0,0
1529500257817,0,0,0,0
1529500257917,0,0,0,0
1529500258017,0,0,0,0
1529500258117,0,0,0,0
1529500258217,0,0,0,0
1529500258318,0,0,0,0
1529500258418,0,0,0,0
1529500258518,0,0,0,0
1529500258618,0,0,0,0
1529500258718,0,0,0,0
1529500258818,0,0,0,0
1529500258919,0,0,0,0
1529500259019,0,0,0,0
1529500259119,0,0,0,0
1529500259219,0,0,0,0
1529500259319,0,0,0,0
1529500259420,0,0,0,0
1529500259520,0,0,0,0
1529500259620,0,0,0,0
1529500259722,0,0,0,0
1529500259824,0,0,0,0
1529500259924,0,0,0,0
1529500260025,0,0,0,0
1529500260125,0,0,0,0
1529500260225,0,0,0,0
1529500260325,0,0,0,0
1529500260425,0,0,0,0
1529500260526,0,0,0,0
1529500260626,0,0,0,0
1529500260726,0,0,0,0
1529500260826,0,0,0,0
1529500260926,0,0,0,0
1529500261026,0,0,0,0
1529500261127,0,0,0,0
1529500261227,0,0,0,0
1529500261327,0,0,0,0
1529500261427,0,0,0,0
1529500261527,0,0,0,0
1529500261628,0,0,0,0
1529500261728,0,0,0,0
1529500261828,0,0,0,0
1529500261928,0,0,0,0
1529500262028,0,0,0,0
1529500262128,0,0,0,0
1529500262229,0,0,0,0
1529500262329,0,0,0,0
1529500262429,0,0,0,0
1529500262529,0,0,0,0
1529500262629,0,0,0,0
1529500262729,0,0,0,0
1529500262830,0,0,0,0
1529500262930,0,0,0,0
1529500263030,0,0,0,0
1529500263130,0,0,0,0
1529500263230,0,0,0,0
1529500263331,0,0,0,0
1529500263431,0,0,0,0
1529500263531,0,0,0,0
1529500263631,0,0,0,0
1529500263731,0,0,0,0
1529500263831,0,0,0,0
1529500263932,0,0,0,0
1529500264032,0,0,0,0
1529500264132,0,0,0,0
1529500264232,0,0,0,0
1529500264332,0,0,0,0
1529500264433,0,0,0,0
1529500264533,0,0,0,0
1529500264633,0,0,0,0
1529500264733,0,0,0,0
1529500264833,0,0,0,0
1529500264933,0,0,0,0
1529500265034,0,0,0,0
1529500265134,0,0,0,0
1529500265234,0,0,0,0
1529500265334,0,0,0,0
1529500265434,0,0,0,0
1529500265535,0,0,0,0
1529500265635,0,0,0,0
1529500265735,0,0,0,0
1529500265835,0,0,0,0
1529500265935,0,0,0,0
1529500266035,0,0,0,0
1529500266136,0,0,0,0
1529500266236,0,0,0,0
1529500266336,0,0,0,0
1529500266436,0,0,0,0
1529500266536,0,0,0,0
1529500266637,0,0,0,0
1529500266737,0,0,0,0
1529500266837,0,0,0,0
1529500266937,0,0,0,0
1529500267037,0,0,0,0
1529500267137,0,0,0,0
1529500267238,0,0,0,0
1529500267338,0,0,0,0
1529500267438,0,0,0,0
1529500267538,0,0,0,0
1529500267638,0,0,0,0
1529500267739,0,0,0,0
1529500267839,0,0,0,0
1529500267939,0,0,0,0
1529500268039,0,0,0,0
1529500268139,0,0,0,0
1529500268239,0,0,0,0
1529500268340,0,0,0,0
1529500268440,0,0,0,0
1529500268540,0,0,0,0
1529500268640,0,0,0,0
1529500268740,0,0,0,0
1529500268840,0,0,0,0
1529500268941,0,0,0,0
1529500269041,0,0,0,0
1529500269141,0,0,0,0
1529500269241,0,0,0,0
1529500269341,0,0,0,0
1529500269442,0,0,0,0
1529500269542,0,0,0,0
1529500269642,0,0,0,0
1529500269742,0,0,0,0
1529500269842,0,0,0,0
1529500269943,0,0,0,0
1529500270043,0,0,0,0
1529500270143,0,0,0,0
1529500270243,0,0,0,0
1529500270343,0,0,0,0
1529500270443,0,0,0,0
1529500270544,0,0,0,0
1529500270644,0,0,0,0
1529500270744,0,0,0,0
1529500270844,0,0,0,0
1529500270944,0,0,0,0
1529500271045,0,0,0,0
1529500271145,0,0,0,0
1529500271245,0,0,0,0
1529500271345,0,0,0,0
1529500271445,0,0,0,0
1529500271545,0,0,0,0
1529500271646,0,0,0,0
1529500271746,0,0,0,0
1529500271846,0,0,0,0
1529500271946,0,0,0,0
1529500272047,0,0,0,0
1529500272147,0,0,0,0
1529500272248,0,0,0,0
1529500272348,0,0,0,0
1529500272448,0,0,0,0
1529500272548,0,0,0,0
1529500272648,0,0,0,0
1529500272749,0,0,0,0
1529500272849,0,0,0,0
1529500272949,0,0,0,0
1529500273049,0,0,0,0
1529500273149,0,0,0,0
1529500273249,0,0,0,0
1529500273350,0,0,0,0
1529500273450,0,0,0,0
1529500273550,0,0,0,0
1529500273650,0,0,0,0
1529500273750,0,0,0,0
1529500273851,0,0,0,0
1529500273951,0,0,0,0
1529500274051,0,0,0,0
1529500274151,0,0,0,0
1529500274251,0,0,0,0
1529500274352,0,0,0,0
1529500274452,0,0,0,0
1529500274552,0,0,0,0
1529500274652,0,0,0,0
1529500274752,0,0,0,0
1529500274852,0,0,0,0
1529500274953,0,0,0,0
1529500275053,0,0,0,0
1529500275153,0,0,0,0
1529500275253,0,0,0,0
1529500275353,0,0,0,0
1529500275454,0,0,0,0
1529500275554,0,0,0,0
1529500275654,0,0,0,0
1529500275754,0,0,0,0
1529500275854,0,0,0,0
1529500275954,0,0,0,0
1529500276055,0,0,0,0
1529500276155,0,0,0,0
1529500276255,0,0,0,0
1529500276355,0,0,0,0
1529500276455,0,0,0,0
1529500276556,0,0,0,0
1529500276656,0,0,0,0
1529500276756,0,0,0,0
1529500276856,0,0,0,0
1529500276956,0,0,0,0
1529500277056,0,0,0,0
1529500277157,0,0,0,0
1529500277257,0,0,0,0
1529500277357,0,0,0,0
1529500277457,0,0,0,0
1529500277557,0,0,0,0
1529500277658,0,0,0,0
1529500277758,0,0,0,0
1529500277858,0,0,0,0
1529500277958,0,0,0,0
1529500278058,0,0,0,0
1529500278158,0,0,0,0
1529500278259,0,0,0,0
1529500278359,0,0,0,0
1529500278459,0,0,0,0
1529500278559,0,0,0,0
1529500278659,0,0,0,0
1529500278760,0,0,0,0
1529500278860,0,0,0,0
1529500278960,0,0,0,0
1529500279060,0,0,0,0
1529500279160,0,0,0,0
1529500279260,0,0,0,0
1529500279361,0,0,0,0
1529500279461,0,0,0,0
1529500279561,0,0,0,0
1529500279661,0,0,0,0
1529500279761,0,0,0,0
1529500279861,0,0,0,0
1529500279962,0,0,0,0
1529500280062,0,0,0,0
1529500280162,0,0,0,0
1529500280262,0,0,0,0
1529500280362,0,0,0,0
1529500280463,0,0,0,0
1529500280563,0,0,0,0
1529500280663,0,0,0,0
1529500280763,0,0,0,0
1529500280863,0,0,0,0
1529500280964,0,0,0,0
1529500281064,0,0,0,0
1529500281164,0,0,0,0
1529500281264,0,0,0,0
1529500281364,0,0,0,0
1529500281464,0,0,0,0
1529500281565,0,0,0,0
1529500281665,0,0,0,0
1529500281765,0,0,0,0
1529500281865,0,0,0,0
1529500281965,0,0,0,0
1529500282065,0,0,0,0
1529500282166,0,0,0,0
1529500282266,0,0,0,0
1529500282366,0,0,0,0
1529500282466,0,0,0,0
1529500282566,0,0,0,0
1529500282667,0,0,0,0
1529500282767,0,0,0,0
1529500282867,0,0,0,0
1529500282967,0,0,0,0
1529500283067,0,0,0,0
1529500283167,0,0,0,0
1529500283268,0,0,0,0
1529500283368,0,0,0,0
1529500283468,0,0,0,0
1529500283568,0,0,0,0
1529500283668,0,0,0,0
1529500283768,0,0,0,0
1529500283869,0,0,0,0
1529500283970,0,0,0,0
1529500284070,0,0,0,0
1529500284170,0,0,0,0
1529500284270,0,0,0,0
1529500284371,0,0,0,0
1529500284471,0,0,0,0
1529500284571,0,0,0,0
1529500284671,0,0,0,0
1529500284771,0,0,0,0
1529500284872,0,0,0,0
1529500284972,0,0,0,0
1529500285072,0,0,0,0
1529500285172,0,0,0,0
1529500285272,0,0,0,0
1529500285373,0,0,0,0
1529500285473,0,0,0,0
1529500285573,0,0,0,0
1529500285673,0,0,0,0
1529500285773,0,0,0,0
1529500285873,0,0,0,0
1529500285974,0,0,0,0
1529500286074,0,0,0,0
1529500286174,0,0,0,0
1529500286274,0,0,0,0
1529500286374,0,0,0,0
1529500286475,0,0,0,0
1529500286575,0,0,0,0
1529500286675,0,0,0,0
1529500286775,0,0,0,0
1529500286875,0,0,0,0
1529500286976,0,0,0,0
1529500287076,0,0,0,0
1529500287176,0,0,0,0
1529500287276,0,0,0,0
1529500287376,0,0,0,0
1529500287476,0,0,0,0
1529500287577,0,0,0,0
1529500287677,0,0,0,0
1529500287777,0,0,0,0
1529500287877,0,0,0,0
1529500287977,0,0,0,0
1529500288078,0,0,0,0
1529500288178,0,0,0,0
1529500288278,0,0,0,0
1529500288378,0,0,0,0
1529500288478,0,0,0,0
1529500288578,0,0,0,0
1529500288679,0,0,0,0
1529500288779,0,0,0,0
1529500288879,0,0,0,0
1529500288979,0,0,0,0
1529500289079,0,0,0,0
1529500289180,0,0,0,0
1529500289280,0,0,0,0
1529500289380,0,0,0,0
1529500289480,0,0,0,0
1529500289580,0,0,0,0
1529500289681,0,0,0,0
1529500289781,0,0,0,0
1529500289881,0,0,0,0
1529500289981,0,0,0,0
1529500290082,0,0,0,0
1529500290182,0,0,0,0
1529500290283,0,0,0,0
1529500290383,0,0,0,0
1529500290483,0,0,0,0
1529500290583,0,0,0,0
1529500290683,0,0,0,0
1529500290783,0,0,0,0
1529500290884,0,0,0,0
1529500290984,0,0,0,0
1529500291084,0,0,0,0
1529500291184,0,0,0,0
1529500291284,0,0,0,0
1529500291385,0,0,0,0
1529500291485,0,0,0,0
1529500291585,0,0,0,0
1529500291685,0,0,0,0
1529500291785,0,0,0,0
1529500291885,0,0,0,0
1529500291986,0,0,0,0
1529500292086,0,0,0,0
1529500292186,0,0,0,0
1529500292286,0,0,0,0
1529500292386,0,0,0,0
1529500292487,0,0,0,0
1529500292587,0,0,0,0
1529500292687,0,0,0,0
1529500292787,0,0,0,0
1529500292887,0,0,0,0
1529500292988,0,0,0,0
1529500293088,0,0,0,0
1529500293188,0,0,0,0
1529500293288,0,0,0,0
1529500293388,0,0,0,0
1529500293488,0,0,0,0
1529500293589,0,0,0,0
1529500293689,0,0,0,0
1529500293789,0,0,0,0
1529500293889,0,0,0,0
1529500293989,0,0,0,0
1529500294090,0,0,0,0
1529500294190,0,0,0,0
1529500294290,0,0,0,0
1529500294390,0,0,0,0
1529500294490,0,0,0,0
1529500294591,0,0,0,0
1529500294691,0,0,0,0
1529500294791,0,0,0,0
1529500294891,0,0,0,0
1529500294991,0,0,0,0
1529500295091,0,0,0,0
1529500295192,0,0,0,0
1529500295292,0,0,0,0
1529500295392,0,0,0,0
1529500295492,0,0,0,0
1529500295592,0,0,0,0
1529500295693,0,0,0,0
1529500295793,0,0,0,0
1529500295893,0,0,0,0
1529500295993,0,0,0,0
1529500296093,0,0,0,0
1529500296194,0,0,0,0
1529500296294,0,0,0,0
1529500296394,0,0,0,0
1529500296494,0,0,0,0
1529500296594,0,0,0,0
1529500296694,0,0,0,0
1529500296795,0,0,0,0
1529500296895,0,0,0,0
1529500296995,0,0,0,0
1529500297095,0,0,0,0
1529500297195,0,0,0,0
1529500297296,0,0,0,0
1529500297396,0,0,0,0
1529500297496,0,0,0,0
1529500297596,0,0,0,0
1529500297696,0,0,0,0
1529500297796,0,0,0,0
1529500297897,0,0,0,0
1529500297997,0,0,0,0
1529500298097,0,0,0,0
1529500298197,0,0,0,0
1529500298297,0,0,0,0
1529500298398,0,0,0,0
1529500298498,0,0,0,0
1529500298598,0,0,0,0
1529500298698,0,0,0,0
1529500298798,0,0,0,0
1529500298898,0,0,0,0
1529500298999,0,0,0,0
1529500299099,0,0,0,0
1529500299199,0,0,0,0
1529500299299,0,0,0,0
1529500299399,0,0,0,0
1529500299500,0,0,0,0
1529500299600,0,0,0,0
1529500299700,0,0,0,0
1529500299800,0,0,0,0
1529500299900,0,0,0,0
1529500300001,0,0,0,0
1529500300101,0,0,0,0
1529500300201,0,0,0,0
1529500300301,0,0,0,0
1529500300401,0,0,0,0
1529500300502,0,0,0,0
1529500300602,0,0,0,0
1529500300702,0,0,0,0
1529500300802,0,0,0,0
1529500300902,0,0,0,0
1529500301002,0,0,0,0
1529500301103,0,0,0,0
1529500301203,0,0,0,0
1529500301303,0,0,0,0
1529500301403,0,0,0,0
1529500301503,0,0,0,0
1529500301604,0,0,0,0
1529500301704,0,0,0,0
1529500301804,0,0,0,0
1529500301904,0,0,0,0
1529500302004,0,0,0,0
1529500302105,0,0,0,0
1529500302205,0,0,0,0
1529500302305,0,0,0,0
1529500302405,0,0,0,0
1529500302505,0,0,0,0
1529500302605,0,0,0,0
1529500302706,0,0,0,0
1529500302806,0,0,0,0
1529500302906,0,0,0,0
1529500303006,0,0,0,0
1529500303106,0,0,0,0
1529500303207,0,0,0,0
1529500303307,0,0,0,0
1529500303407,0,0,0,0
1529500303507,0,0,0,0
1529500303607,0,0,0,0
1529500303708,0,0,0,0
1529500303808,0,0,0,0
1529500303908,0,0,0,0
1529500304008,0,0,0,0
1529500304108,0,0,0,0
1529500304208,0,0,0,0
1529500304309,0,0,0,0
1529500304409,0,0,0,0
1529500304509,0,0,0,0
1529500304609,0,0,0,0
1529500304709,0,0,0,0
1529500304810,0,0,0,0
1529500304910,0,0,0,0
1529500305010,0,0,0,0
1529500305110,0,0,0,0
1529500305210,0,0,0,0
1529500305310,0,0,0,0
1529500305411,0,0,0,0
1529500305511,0,0,0,0
1529500305611,0,0,0,0
1529500305711,0,0,0,0
1529500305811,0,0,0,0
1529500305911,0,0,0,0
1529500306012,0,0,0,0
1529500306112,0,0,0,0
1529500306212,0,0,0,0
1529500306312,0,0,0,0
1529500306412,0,0,0,0
1529500306513,0,0,0,0
1529500306613,0,0,0,0
1529500306713,0,0,0,0
1529500306813,0,0,0,0
1529500306913,0,0,0,0
1529500307013,0,0,0,0
1529500307114,0,0,0,0
1529500307214,0,0,0,0
1529500307314,0,0,0,0
1529500307414,0,0,0,0
1529500307514,0,0,0,0
1529500307615,0,0,0,0
1529500307715,0,0,0,0
1529500307815,0,0,0,0
1529500307915,0,0,0,0
1529500308015,0,0,0,0
1529500308116,0,0,0,0
1529500308216,0,0,0,0
1529500308316,0,0,0,0
1529500308416,0,0,0,0
1529500308516,0,0,0,0
1529500308616,0,0,0,0
1529500308717,0,0,0,0
1529500308817,0,0,0,0
1529500308917,0,0,0,0
1529500309017,0,0,0,0
1529500309117,0,0,0,0
1529500309218,0,0,0,0
1529500309318,0,0,0,0
1529500309418,0,0,0,0
1529500309518,0,0,0,0
1529500309618,0,0,0,0
1529500309718,0,0,0,0
1529500309819,0,0,0,0
1529500309919,0,0,0,0
1529500310019,0,0,0,0
1529500310119,0,0,0,0
1529500310219,0,0,0,0
1529500310320,0,0,0,0
1529500310420,0,0,0,0
1529500310520,0,0,0,0
1529500310620,0,0,0,0
1529500310720,0,0,0,0
1529500310820,0,0,0,0
1529500310921,0,0,0,0
1529500311021,0,0,0,0
1529500311121,0,0,0,0
1529500311221,0,0,0,0
1529500311321,0,0,0,0
1529500311422,0,0,0,0
1529500311522,0,0,0,0
1529500311622,0,0,0,0
1529500311722,0,0,0,0
1529500311822,0,0,0,0
1529500311922,0,0,0,0
1529500312023,0,0,0,0
1529500312123,0,0,0,0
1529500312223,0,0,0,0
1529500312323,0,0,0,0
1529500312423,0,0,0,0
1529500312523,0,0,0,0
1529500312624,0,0,0,0
1529500312724,0,0,0,0
1529500312824,0,0,0,0
1529500312924,0,0,0,0
1529500313024,0,0,0,0
1529500313125,0,0,0,0
1529500313225,0,0,0,0
1529500313325,0,0,0,0
1529500313425,0,0,0,0
1529500313525,0,0,0,0
1529500313625,0,0,0,0
1529500313726,0,0,0,0
1529500313826,0,0,0,0
1529500313926,0,0,0,0
1529500314026,0,0,0,0
1529500314126,0,0,0,0
1529500314226,0,0,0,0
1529500314327,0,0,0,0
1529500314427,0,0,0,0
1529500314527,0,0,0,0
1529500314627,0,0,0,0
1529500314727,0,0,0,0
1529500314828,0,0,0,0
1529500314928,0,0,0,0
1529500315028,0,0,0,0
1529500315128,0,0,0,0
1529500315228,0,0,0,0
1529500315329,0,0,0,0
1529500315429,0,0,0,0
1529500315529,0,0,0,0
1529500315629,0,0,0,0
1529500315729,0,0,0,0
1529500315829,0,0,0,0
1529500315930,0,0,0,0
1529500316030,0,0,0,0
1529500316130,0,0,0,0
1529500316230,0,0,0,0
1529500316330,0,0,0,0
1529500316431,0,0,0,0
1529500316531,0,0,0,0
1529500316631,0,0,0,0
1529500316731,0,0,0,0
1529500316831,0,0,0,0
1529500316931,0,0,0,0
1529500317032,0,0,0,0
1529500317132,0,0,0,0
1529500317232,0,0,0,0
1529500317332,0,0,0,0
1529500317432,0,0,0,0
1529500317533,0,0,0,0
1529500317633,0,0,0,0
1529500317733,0,0,0,0
1529500317833,0,0,0,0
1529500317933,0,0,0,0
1529500318033,0,0,0,0
1529500318134,0,0,0,0
1529500318234,0,0,0,0
1529500318334,0,0,0,0
1529500318434,0,0,0,0
1529500318534,0,0,0,0
1529500318635,0,0,0,0
1529500318735,0,0,0,0
1529500318835,0,0,0,0
1529500318935,0,0,0,0
1529500319035,0,0,0,0
1529500319135,0,0,0,0
1529500319236,0,0,0,0
1529500319336,0,0,0,0
1529500319436,0,0,0,0
1529500319536,0,0,0,0
1529500319636,0,0,0,0
1529500319737,0,0,0,0
1529500319837,0,0,0,0
1529500319937,0,0,0,0
1529500320037,0,0,0,0
1529500320137,0,0,0,0
1529500320238,0,0,0,0
1529500320338,0,0,0,0
1529500320438,0,0,0,0
1529500320538,0,0,0,0
1529500320638,0,0,0,0
1529500320738,0,0,0,0
1529500320839,0,0,0,0
1529500320939,0,0,0,0
1529500321039,0,0,0,0
1529500321139,0,0,0,0
1529500321239,0,0,0,0
1529500321340,0,0,0,0
1529500321440,0,0,0,0
1529500321540,0,0,0,0
1529500321640,0,0,0,0
1529500321740,0,0,0,0
1529500321840,0,0,0,0
1529500321941,0,0,0,0
1529500322041,0,0,0,0
1529500322141,0,0,0,0
1529500322241,0,0,0,0
1529500322341,0,0,0,0
1529500322442,0,0,0,0
1529500322542,0,0,0,0
1529500322642,0,0,0,0
1529500322742,0,0,0,0
1529500322842,0,0,0,0
1529500322942,0,0,0,0
1529500323043,0,0,0,0
1529500323143,0,0,0,0
1529500323243,0,0,0,0
1529500323343,0,0,0,0
1529500323443,0,0,0,0
1529500323544,0,0,0,0
1529500323644,0,0,0,0
1529500323744,0,0,0,0
1529500323844,0,0,0,0
1529500323944,0,0,0,0
1529500324044,0,0,0,0
1529500324145,0,0,0,0
1529500324245,0,0,0,0
1529500324345,0,0,0,0
1529500324445,0,0,0,0
1529500324545,0,0,0,0
1529500324646,0,0,0,0
1529500324746,0,0,0,0
1529500324846,0,0,0,0
1529500324946,0,0,0,0
1529500325046,0,0,0,0
1529500325147,0,0,0,0
1529500325247,0,0,0,0
1529500325347,0,0,0,0
1529500325447,0,0,0,0
1529500325547,0,0,0,0
1529500325648,0,0,0,0
1529500325748,0,0,0,0
1529500325848,0,0,0,0
1529500325948,0,0,0,0
1529500326048,0,0,0,0
1529500326149,0,0,0,0
1529500326249,0,0,0,0
1529500326349,0,0,0,0
1529500326449,0,0,0,0
1529500326549,0,0,0,0
1529500326649,0,0,0,0
1529500326750,0,0,0,0
1529500326850,0,0,0,0
1529500326950,0,0,0,0
1529500327050,0,0,0,0
1529500327150,0,0,0,0
1529500327250,0,0,0,0
1529500327351,0,0,0,0
1529500327451,0,0,0,0
1529500327551,0,0,0,0
1529500327651,0,0,0,0
1529500327751,0,0,0,0
1529500327852,0,0,0,0
1529500327952,0,0,0,0
1529500328052,0,0,0,0
1529500328152,0,0,0,0
1529500328252,0,0,0,0
1529500328353,0,0,0,0
1529500328453,0,0,0,0
1529500328553,0,0,0,0
1529500328653,0,0,0,0
1529500328753,0,0,0,0
1529500328853,0,0,0,0
1529500328954,0,0,0,0
1529500329054,0,0,0,0
1529500329154,0,0,0,0
1529500329254,0,0,0,0
1529500329354,0,0,0,0
1529500329454,0,0,0,0
1529500329555,0,0,0,0
1529500329655,0,0,0,0
1529500329755,0,0,0,0
1529500329855,0,0,0,0
1529500329955,0,0,0,0
1529500330056,0,0,0,0
1529500330156,0,0,0,0
1529500330256,0,0,0,0
1529500330356,0,0,0,0
1529500330456,0,0,0,0
1529500330556,0,0,0,0
1529500330657,0,0,0,0
1529500330757,0,0,0,0
1529500330857,0,0,0,0
1529500330957,0,0,0,0
1529500331058,0,0,0,0
1529500331159,0,0,0,0
1529500331260,0,0,0,0
1529500331360,0,0,0,0
1529500331462,0,0,0,0
1529500331562,0,0,0,0
1529500331662,0,0,0,0
1529500331763,0,0,0,0
1529500331863,0,0,0,0
1529500331963,0,0,0,0
1529500332063,0,0,0,0
1529500332163,0,0,0,0
1529500332264,0,0,0,0
1529500332364,0,0,0,0
1529500332464,0,0,0,0
1529500332564,0,0,0,0
1529500332664,0,0,0,0
1529500332765,0,0,0,0
1529500332865,0,0,0,0
1529500332965,0,0,0,0
1529500333065,0,0,0,0
1529500333165,0,0,0,0
1529500333265,0,0,0,0
1529500333366,0,0,0,0
1529500333466,0,0,0,0
1529500333566,0,0,0,0
1529500333666,0,0,0,0
1529500333766,0,0,0,0
1529500333867,0,0,0,0
1529500333967,0,0,0,0
1529500334067,0,0,0,0
1529500334167,0,0,0,0
1529500334267,0,0,0,0
1529500334368,0,0,0,0
1529500334468,0,0,0,0
1529500334568,0,0,0,0
1529500334668,0,0,0,0
1529500334768,0,0,0,0
1529500334868,0,0,0,0
1529500334969,0,0,0,0
1529500335069,0,0,0,0
1529500335169,0,0,0,0
1529500335269,0,0,0,0
1529500335369,0,0,0,0
1529500335470,0,0,0,0
1529500335570,0,0,0,0
1529500335670,0,0,0,0
1529500335770,0,0,0,0
1529500335870,0,0,0,0
1529500335970,0,0,0,0
1529500336071,0,0,0,0
1529500336171,0,0,0,0
1529500336271,0,0,0,0
1529500336371,0,0,0,0
1529500336471,0,0,0,0
1529500336571,0,0,0,0
1529500336672,0,0,0,0
1529500336772,0,0,0,0
1529500336872,0,0,0,0
1529500336972,0,0,0,0
1529500337072,0,0,0,0
1529500337173,0,0,0,0
1529500337273,0,0,0,0
1529500337373,0,0,0,0
1529500337473,0,0,0,0
1529500337573,0,0,0,0
1529500337673,0,0,0,0
1529500337774,0,0,0,0
1529500337874,0,0,0,0
1529500337974,0,0,0,0
1529500338074,0,0,0,0
1529500338174,0,0,0,0
1529500338275,0,0,0,0
1529500338375,0,0,0,0
1529500338475,0,0,0,0
1529500338575,0,0,0,0
1529500338675,0,0,0,0
1529500338776,0,0,0,0
1529500338876,0,0,0,0
1529500338976,0,0,0,0
1529500339076,0,0,0,0
1529500339176,0,0,0,0
1529500339276,0,0,0,0
1529500339377,0,0,0,0
1529500339477,0,0,0,0
1529500339577,0,0,0,0
1529500339677,0,0,0,0
1529500339777,0,0,0,0
1529500339878,0,0,0,0
1529500339978,0,0,0,0
1529500340078,0,0,0,0
1529500340178,0,0,0,0
1529500340278,0,0,0,0
1529500340378,0,0,0,0
1529500340479,0,0,0,0
1529500340579,0,0,0,0
1529500340679,0,0,0,0
1529500340779,0,0,0,0
1529500340879,0,0,0,0
1529500340980,0,0,0,0
1529500341080,0,0,0,0
1529500341180,0,0,0,0
1529500341280,0,0,0,0
1529500341380,0,0,0,0
1529500341480,0,0,0,0
1529500341581,0,0,0,0
1529500341681,0,0,0,0
1529500341781,0,0,0,0
1529500341881,0,0,0,0
1529500341981,0,0,0,0
1529500342082,0,0,0,0
1529500342182,0,0,0,0
1529500342282,0,0,0,0
1529500342382,0,0,0,0
1529500342482,0,0,0,0
1529500342582,0,0,0,0
1529500342683,0,0,0,0
1529500342783,0,0,0,0
1529500342883,0,0,0,0
1529500342983,0,0,0,0
1529500343083,0,0,0,0
1529500343184,0,0,0,0
1529500343284,0,0,0,0
1529500343384,0,0,0,0
1529500343484,0,0,0,0
1529500343584,0,0,0,0
1529500343686,0,0,0,0
1529500343786,0,0,0,0
1529500343886,0,0,0,0
1529500343986,0,0,0,0
1529500344086,0,0,0,0
1529500344186,0,0,0,0
1529500344287,0,0,0,0
1529500344387,0,0,0,0
1529500344487,0,0,0,0
1529500344587,0,0,0,0
1529500344687,0,0,0,0
1529500344787,0,0,0,0
1529500344888,0,0,0,0
1529500344988,0,0,0,0
1529500345088,0,0,0,0
1529500345188,0,0,0,0
1529500345288,0,0,0,0
1529500345388,0,0,0,0
1529500345489,0,0,0,0
1529500345589,0,0,0,0
1529500345689,0,0,0,0
1529500345789,0,0,0,0
1529500345889,0,0,0,0
1529500345990,0,0,0,0
1529500346090,0,0,0,0
1529500346190,0,0,0,0
1529500346290,0,0,0,0
1529500346390,0,0,0,0
1529500346491,0,0,0,0
1529500346591,0,0,0,0
1529500346691,0,0,0,0
1529500346791,0,0,0,0
1529500346891,0,0,0,0
1529500346991,0,0,0,0
1529500347092,0,0,0,0
1529500347192,0,0,0,0
1529500347292,0,0,0,0
1529500347392,0,0,0,0
1529500347492,0,0,0,0
1529500347592,0,0,0,0
1529500347693,0,0,0,0
1529500347793,0,0,0,0
1529500347893,0,0,0,0
1529500347993,0,0,0,0
1529500348093,0,0,0,0
1529500348193,0,0,0,0
1529500348294,0,0,0,0
1529500348394,0,0,0,0
1529500348494,0,0,0,0
1529500348594,0,0,0,0
1529500348694,0,0,0,0
1529500348795,0,0,0,0
1529500348895,0,0,0,0
1529500348995,0,0,0,0
1529500349095,0,0,0,0
1529500349195,0,0,0,0
1529500349295,0,0,0,0
1529500349396,0,0,0,0
1529500349496,0,0,0,0
1529500349596,0,0,0,0
1529500349696,0,0,0,0
1529500349796,0,0,0,0
1529500349897,0,0,0,0
1529500349997,0,0,0,0
1529500350097,0,0,0,0
1529500350197,0,0,0,0
1529500350297,0,0,0,0
1529500350397,0,0,0,0
1529500350498,0,0,0,0
1529500350598,0,0,0,0
1529500350698,0,0,0,0
1529500350798,0,0,0,0
1529500350898,0,0,0,0
1529500350999,0,0,0,0
1529500351099,0,0,0,0
1529500351199,0,0,0,0
1529500351299,0,0,0,0
1529500351399,0,0,0,0
1529500351500,0,0,0,0
1529500351600,0,0,0,0
1529500351700,0,0,0,0
1529500351800,0,0,0,0
1529500351900,0,0,0,0
1529500352000,0,0,0,0
1529500352101,0,0,0,0
1529500352201,0,0,0,0
1529500352301,0,0,0,0
1529500352401,0,0,0,0
1529500352501,0,0,0,0
1529500352602,0,0,0,0
1529500352702,0,0,0,0
1529500352802,0,0,0,0
1529500352902,0,0,0,0
1529500353002,0,0,0,0
1529500353102,0,0,0,0
1529500353203,0,0,0,0
